Time,sFH_FMU.E_to_grid,sFH_FMU.Q_DHW,sFH_FMU.Q_err_DHW,sFH_FMU.tot_vio_Kh,sFH_FMU.rev_elec,sFH_FMU.costs_elec,sFH_FMU.table_ts_price_elec.y[1],sFH_FMU.table_HT_NT.y[1],sFH_FMU.ts_T_inside_max,sFH_FMU.ts_T_inside_min,sFH_FMU.TDem_DHW,sFH_FMU.mFlow_DHW,sFH_FMU.dem_e_mob,sFH_FMU.dem_elec,sFH_FMU.price_el,sFH_FMU.Electricity.P_el_dom,sFH_FMU.outputs.outputsDist.t_DHW,sFH_FMU.outputs.outputsDist.t_TES,sFH_FMU.outputs.outputsDist.ch_TES,sFH_FMU.outputs.outputsDist.ch_DHW,sFH_FMU.outputs.outputsGen.power_HP,sFH_FMU.outputs.outputsGen.heat_rod,sFH_FMU.outputs.outputsGen.heat_HP,sFH_FMU.outputs.outputsGen.power_rod,sFH_FMU.outputs.outputsGen.T_supply,sFH_FMU.outputs.outputsGen.T_return,sFH_FMU.outputs.outputsDem.T_Air,sFH_FMU.outputs.outputsDem.dch_DHW,sFH_FMU.outputs.outputsDem.dT_vio,sFH_FMU.outputs.outputsTra.T_return_UFH,sFH_FMU.outputs.outputsTra.T_supply_UFH,sFH_FMU.outputs.outputsTra.Q_conv_UFH,sFH_FMU.outputs.outputsTra.Q_rad_UFH,sFH_FMU.outputs.outputsTra.dch_TES,sFH_FMU.outputs.outputsTra.T_panel_heating1,sFH_FMU.outputs.outputsElec.power_use_PV,sFH_FMU.outputs.outputsElec.power_to_grid_PV,sFH_FMU.outputs.outputsElec.power_to_BAT_PV,sFH_FMU.outputs.outputsElec.power_use_BAT,sFH_FMU.outputs.outputsElec.power_to_grid_BAT,sFH_FMU.outputs.outputsElec.power_to_BAT_from_grid,sFH_FMU.outputs.outputsElec.ch_BAT,sFH_FMU.outputs.outputsElec.dch_BAT,sFH_FMU.outputs.outputsElec.soc_BAT,sFH_FMU.outputs.outputsElec.power_to_grid,sFH_FMU.outputs.outputsElec.power_from_grid,sFH_FMU.outputs.outputsElec.res_elec
49500,0,3.012493,0.0001708451,2.167967,0,4.93277,0.20429754,0.376,294.15,293.65,283.15,0,0,2095.74,0.000346,2095.74,324.2929,306.95114,6993.023,0,2670.21,0,7000,0,313.02176,305.06284,293.92426,0,0,304.53363,309.51086,2892.9412,3883.408,6904.212,299.72464,1171.5693,0,0,0,0,7.263441e-05,0,0,0.19963124,0,3594.3806,4765.9497
50400,0,3.012493,0.0001708451,2.167967,0,5.1197777,0.20507842,0.376,294.15,293.65,283.15,0,0,2026.0138,0.000346,2026.0138,324.26764,306.99832,6993.6265,0,2679.3152,0,7000,0,313.068,305.1084,293.95682,0,0,304.57703,309.55893,2895.8486,3888.6018,6910.673,299.76303,1043.9011,0,0,0,0,7.263441e-05,0,0,0.19962431,0,3661.428,4705.329
51300,0,3.012493,0.0001708451,2.167967,0,5.311364,0.20507842,0.376,294.15,293.65,283.15,0,0,1461.9973,0.000346,1461.9973,324.2424,307.03622,6995.5386,0,2689.0857,0,7000,0,313.1032,305.14142,293.91968,0,0,304.60355,309.5994,2920.5388,3884.823,6930.0273,299.7754,900.8688,0,0,0,0,7.263441e-05,0,0,0.19961739,0,3250.214,4151.083
52200,0,3.012493,0.0001708451,2.167967,0,5.4821415,0.20507842,0.376,294.15,293.65,286.15,0.01,0,61.476746,0.000346,61.476746,324.2172,307.0671,6996.0386,0,2698.4885,0,7000,0,313.1328,305.17047,293.93222,124.89277,0,304.63025,309.6312,2925.0046,3888.298,6937.0757,299.7969,747.65393,0,0,0,0,7.263441e-05,0,0,0.19961046,0,2012.3114,2759.9653
53100,0,3.0438728,0.0001708451,2.167967,0,5.590312,0.20507842,0.376,294.15,293.65,283.15,0,0,68.93847,0.000346,68.93847,324.10318,307.09354,6996.662,0,2707.6125,0,7000,0,313.1582,305.19516,293.94037,0,0,304.65262,309.65857,2929.4878,3891.8406,6944.0376,299.81403,549.6494,0,0,0,0,7.263441e-05,0,0,0.19960353,0,2226.9016,2776.551
54000,0,3.0438728,0.0001708451,2.167967,0,5.7108626,0.21316169,0.376,294.15,293.65,283.15,0,0,148.35605,0.000346,148.35605,324.0781,307.1149,6997.554,0,2716.3843,0,7000,0,313.17828,305.2142,293.93704,0,0,304.6685,309.68112,2935.518,3896.8408,6953.301,299.82278,309.5287,0,0,0,0,7.263441e-05,0,0,0.1995966,0,2555.2117,2864.7402
54900,0,3.0438728,0.0001708451,2.167967,0,5.8529477,0.21316169,0.376,294.15,293.65,283.15,0,0,146.17474,0.000346,146.17474,324.053,307.12973,6998.3955,0,2724.7004,0,7000,0,313.19144,305.2264,293.9207,0,0,304.67773,309.69733,2944.9082,3896.975,6962.9614,299.82526,108.6469,0,0,0,0,7.263441e-05,0,0,0.19958967,0,2762.2283,2870.8752
55800,0,3.0438728,0.0001708451,2.167967,0,6.0033536,0.21316169,0.376,294.15,293.65,286.15,0.01,0,141.25066,0.000346,141.25066,324.02792,307.14124,6998.397,0,2732.8708,0,7000,0,313.20236,305.2373,293.92706,125.18986,0,304.68845,309.70914,2946.7625,3895.454,6964.4937,299.83536,-0,-0,-0,0,0,7.263441e-05,0,0,0.19958274,-0,2874.1213,2874.1213
56700,0,3.0752528,0.0001708451,2.167967,0,6.156743,0.21316169,0.376,294.15,293.65,283.15,0,0,136.57639,0.000346,136.57639,323.91403,307.15323,6998.0796,0,2741.1277,0,7000,0,313.21457,305.2499,293.9451,0,0,304.70206,309.7208,2945.6956,3892.9446,6961.7856,299.85126,-0,-0,-0,0,0,7.263441e-05,0,0,0.1995758,-0,2877.704,2877.704
57600,0,3.0752528,0.0001708451,2.167967,0,6.3103228,0.26719078,0.376,294.15,293.65,283.15,0,0,271.07565,0.000346,271.07565,323.8891,307.16693,6997.843,0,2749.5103,0,7000,0,313.22873,305.26434,293.96506,0,0,304.71735,309.73413,2944.422,3891.057,6959.0874,299.86868,0,0,0,0,0,7.263441e-05,0,0,0.19956887,0,3020.586,3020.586
58500,0,3.0752528,0.0001708451,2.167967,0,6.5128813,0.26719078,0.376,294.15,293.65,283.15,0,0,306.47662,0.000346,306.47662,323.86414,307.18204,6997.751,0,2779.1628,0,7000,0,313.24414,305.27985,293.9818,0,0,304.7332,309.749,2944.4563,3889.832,6957.724,299.8855,0,0,0,0,0,7.263441e-05,0,0,0.19956194,0,3085.6394,3085.6394
59400,0,3.0752528,0.0001708451,2.167967,0,6.720814,0.26719078,0.376,294.15,293.65,286.15,0.01,0,303.6786,0.000346,303.6786,323.8392,307.1972,6997.898,0,2835.958,0,7000,0,313.25928,305.2948,293.99017,125.19089,0,304.74768,309.76428,2947.1118,3888.6392,6958.7954,299.89917,0,0,0,0,0,7.263441e-05,0,0,0.19955501,0,3139.6365,3139.6365
60300,0,3.106633,0.0001708451,2.167967,0,6.9326096,0.26719078,0.376,294.15,293.65,283.15,0,0,332.2265,0.000346,332.2265,323.72543,307.21133,6998.087,0,2897.012,0,7000,0,313.27316,305.30847,293.99466,0,0,304.7607,309.7787,2950.679,3887.1313,6960.73,299.9108,0,0,0,0,0,7.263441e-05,0,0,0.19954808,0,3229.2385,3229.2385
61200,0,3.106633,0.0001708451,2.167967,0,7.1498823,0.31651345,0.376,294.15,293.65,283.15,0,0,319.05145,0.000346,319.05145,323.70065,307.2245,6998.1626,0,2939.5269,0,7000,0,313.28604,305.3213,294.0016,0,0,304.77325,309.792,2953.3735,3884.101,6961.7886,299.92313,0,0,0,0,0,7.263441e-05,0,0,0.19954115,0,3258.5781,3258.5781
62100,0,3.106633,0.0001708451,2.167967,0,7.4087296,0.31651345,0.376,294.15,293.65,283.15,0,0,398.9865,0.000346,398.9865,323.67584,307.24252,6996.803,0,2964.5845,0,7000,0,313.30576,305.34253,294.0779,0,0,304.79895,309.80832,2933.0078,3890.1807,6948.7813,299.95862,0,0,0,0,0,7.263441e-05,0,0,0.19953424,0,3363.5708,3363.5708
63000,0,3.106633,0.0001708451,2.167967,0,7.675789,0.31651345,0.376,294.15,293.65,283.15,0,986.6667,484.1174,0.000346,1470.784,323.65106,307.2632,6997.1006,0,2986.9358,0,7000,0,313.32666,305.3631,294.09525,0,0,304.81897,309.8291,2933.9233,3890.7239,6949.874,299.9778,0,0,0,0,0,7.263441e-05,0,0,0.19952731,0,4457.7197,4457.7197
63900,0,3.106633,0.0001708451,2.167967,0,8.029275,0.31651345,0.376,294.15,293.65,283.15,0,3700,480.4705,0.000346,4180.4707,323.62628,307.28308,6997.219,0,3005.4453,0,7000,0,313.34628,305.3826,294.11124,0,0,304.83804,309.84915,2935.0466,3890.8394,6951.2124,299.99603,0,0,0,0,0,7.263441e-05,0,0,0.19952038,0,7185.916,7185.916
64800,0,3.106633,0.0001708451,2.167967,0,8.598455,0.3088312,0.376,294.15,293.65,292,0.01,3700,402.34268,0.000346,4102.343,323.60153,307.30222,6997.288,0,3019.1746,0,7000,0,313.3653,305.40152,294.12805,368.71967,0,304.8567,309.86844,2935.7905,3890.4236,6952.061,300.01434,0,0,0,0,0,7.263441e-05,0,0,0.19951345,0,7121.517,7121.517
65700,0,3.1992037,0.0001708451,2.16895,0,9.149164,0.3088312,0.376,294.15,293.65,285.15,0.003333333,3700,342.06546,0.000346,4042.0654,323.31458,308.70398,7330.243,0,3060.773,0,7000,0,313.8962,305.5535,293.57117,27.890732,0.07882765,302.98386,311.49435,1860.1866,2479.8723,11805.368,297.30087,0,0,0,0,0,7.263441e-05,0,0,0.19950652,0,7102.8384,7102.8384
66600,0,3.2061772,0.0001708451,2.170523,0,9.697554,0.3088312,0.376,294.15,293.65,285.15,0.003333333,3700,429.5902,0.000346,4129.5903,323.27045,309.48856,6618.6636,0,3102.1309,0,7000,0,314.4108,306.87793,293.7567,27.878635,0,295.04333,303.7778,1088.3325,1757.8059,0,295.9388,0,0,0,0,0,7.263441e-05,0,0,0.19949959,0,7231.721,7231.721
67500,0,3.2131505,0.0001708451,2.1727698,0,10.25629,0.3088312,0.376,294.15,293.65,283.15,0,2960,843.32837,0.000346,3803.3284,323.22623,310.26477,6565.6875,0,3150.227,0,7000,0,315.05063,307.57806,293.75107,0,0,295.0037,304.1032,1062.2611,1722.9591,0,295.88092,0,0,0,0,0,7.263441e-05,0,0,0.19949266,0,6953.5557,6953.5557
68400,0,3.2131505,0.0001708451,2.1749532,0,10.793666,0.2960626,0.376,294.15,293.65,286.15,0.01,0,1466.6721,0.000346,1466.6721,323.20178,311.20773,6591.1094,0,3214.139,0,7000,0,315.8926,308.3911,293.6225,125.335724,0.0275058,301.1181,309.67352,1145.1034,1757.8373,11867.718,295.91843,0,0,0,0,0,7.263441e-05,0,0,0.19948573,0,4680.811,4680.811
69300,0,3.2445304,0.0001708451,2.179566,0,11.138665,0.2960626,0.376,294.15,293.65,283.15,0,0,1512.4069,0.000346,1512.4069,323.08847,310.0259,6900.2227,0,3202.561,0,7000,0,315.5179,307.6646,294.1164,0,0,297.4615,307.0705,2710.845,3627.8882,0,299.55167,0,0,0,0,0,7.263441e-05,0,0,0.1994788,0,4714.968,4714.968
70200,0,3.2445304,0.0001708451,2.1828578,0,11.488818,0.2960626,0.376,294.15,293.65,283.15,0,0,1453.3267,0.000346,1453.3267,323.06418,309.8592,6994.377,0,3223.2158,0,7000,0,315.58643,307.62595,294.1236,0,0,306.78024,312.5796,3503.0305,4481.166,8044.6055,301.14722,0,0,0,0,0,7.263441e-05,0,0,0.19947189,0,4676.5425,4676.5425
71100,0,3.2445304,0.0001708451,2.186026,0,11.836207,0.2960626,0.376,294.15,293.65,283.15,0,0,817.9121,0.000346,817.9121,323.03986,310.09625,6936.1836,0,3242.3508,0,7000,0,315.63025,307.73602,294.05707,0,0,306.945,312.88232,3567.5134,4514.7305,8236.002,301.20996,0,0,0,0,0,7.263441e-05,0,0,0.19946496,0,4060.263,4060.263
72000,0,3.2445304,0.0001708451,2.189066,0,12.138174,0.25722918,0.376,294.15,293.65,283.15,0,0,415.76935,0.000346,415.76935,323.01556,310.33865,6926.1772,0,3258.831,0,7000,0,315.68652,307.80368,293.9827,0,0,307.07434,313.21765,3610.255,4520.7656,8521.726,301.2213,0,0,0,0,0,7.263441e-05,0,0,0.19945803,0,3674.6003,3674.6003
72900,0,3.2445304,0.0001708451,2.1919699,0,12.37585,0.25722918,0.376,294.15,293.65,283.15,0,0,312.31448,0.000346,312.31448,322.99127,310.5689,6956.3115,0,3273.3965,0,7000,0,315.79626,307.87912,293.932,0,0,307.17133,313.52628,3630.0696,4513.239,8815.327,301.21033,0,0,0,0,0,7.263441e-05,0,0,0.1994511,0,3585.711,3585.711
73800,0,3.2445304,0.0001708451,2.1947436,0,12.607839,0.25722918,0.376,294.15,293.65,295.15,0.017777778,0,224.139,0.000346,224.139,322.967,310.77127,6977.9253,0,3287.3162,0,7000,0,315.94626,308.00452,293.92395,888.77936,0,307.2846,313.76483,3653.0952,4529.929,8989.071,301.24844,0,0,0,0,0,7.263441e-05,0,0,0.19944419,0,3511.455,3511.455
74700,0,3.467677,0.0001708451,2.1974008,0,12.835096,0.25722918,0.376,294.15,293.65,283.15,0,0,224.66098,0.000346,224.66098,322.31055,310.93863,6969.2637,0,3302.2747,0,7000,0,316.1169,308.18503,293.9609,0,0,307.43903,313.92395,3693.4697,4587.4937,8995.602,301.36636,0,0,0,0,0,7.263441e-05,0,0,0.19943726,0,3526.9355,3526.9355
75600,0,3.467677,0.0001708451,2.1999636,0,13.063478,0.21655962,0.376,294.15,293.65,283.15,0,0,263.4411,0.000346,263.4411,322.28708,311.07404,6947.683,0,3321.0613,0,7000,0,316.3076,308.40027,294.03378,0,0,307.6071,314.0181,3737.3816,4667.616,8893.074,301.52728,0,0,0,0,0,7.263441e-05,0,0,0.19943033,0,3584.5024,3584.5024
76500,0,3.467677,0.0001708451,2.2027476,0,13.299546,0.21655962,0.376,294.15,293.65,286.15,0.01,0,675.13617,0.000346,675.13617,322.26337,311.5096,8848.431,0,3350.3542,2000,7000,2061.8557,318.83313,308.76254,294.0941,125.304634,0,308.21997,314.9012,3887.7363,4857.326,9267.95,301.88904,0,0,0,0,0,7.263441e-05,0,0,0.1994234,0,6087.346,6087.346
77400,0,3.4990573,0.0001708451,2.2057257,0,13.631784,0.21655962,0.376,294.15,293.65,297.15,0.046666667,0,481.2921,0.000346,481.2921,322.1508,313.34113,8600.358,0,3436.2583,2000,7000,2061.8557,319.88766,310.09943,294.13617,2732.989,0,297.4057,308.8013,2666.4573,3552.3645,0,299.48245,0,0,0,0,0,7.263441e-05,0,0,0.19941649,0,5979.4063,5979.4063
78300,0,4.1824436,0.0001708451,2.208638,0,13.958386,0.21655962,0.376,294.15,293.65,283.15,0,0,453.1202,0.000346,453.1202,320.19086,315.6237,8336.302,0,3551.937,2000,7000,2061.8557,321.50693,312.0192,293.76764,0,0,295.45743,307.4164,1394.0974,2035.6913,0,296.56284,0,0,0,0,0,7.263441e-05,0,0,0.19940956,0,6066.913,6066.913
79200,0,4.1824436,0.0001708451,2.213339,0,14.288111,0.20569047,0.316,291.65,291.15,283.15,0,0,296.17197,0.000346,296.17197,320.1696,316.12723,9587.398,0,1083.4763,2000,2100,2061.8557,322.444,311.53238,293.70978,0,2.0597725,301.343,314.90613,3808.6443,4571.78,0,301.34616,0,0,0,0,0,7.263441e-05,0,0,0.19940263,0,3441.504,3441.504
80100,0,4.1824436,0.0001708451,2.6075296,0,14.48262,0.20569047,0.316,291.65,291.15,283.15,0,0,408.21146,0.000346,408.21146,320.14752,319.5643,3511.1372,0,1072.3413,2000,2100,2061.8557,321.77707,317.78098,292.5726,0,0.9226017,293.1735,306.73663,219.65073,299.33145,0,293.013,0,0,0,0,0,7.263441e-05,0,0,0.19939572,0,3542.4084,3542.4084
81000,0,4.1824436,0.0001708451,2.7779093,0,14.666325,0.20569047,0.316,291.65,291.15,283.15,0,0,419.99432,0.000346,419.99432,320.12543,322.0971,3748.3125,0,1127.0079,2000,2100,2061.8557,324.8033,320.5373,292.20184,0,0.5518335,292.7539,306.31705,65.59047,-2.732657,0,292.33334,0,0,0,0,0,7.263441e-05,0,0,0.19938879,0,3608.858,3608.858
81900,0,4.1824436,0.0001708451,2.9051394,0,14.772987,0.20569047,0.316,291.65,291.15,283.15,0,0,285.4476,0.000346,285.4476,320.1034,323.42508,0,0,0,0,0,0,326.0798,322.8242,292.1289,0,0.4789178,292.69608,306.25922,51.879826,-31.938377,0,292.23294,0,0,0,0,0,7.263441e-05,0,0,0.19938187,0,285.4476,285.4476
82800,0,4.1824436,0.0001708451,3.0197093,0,14.787666,0.17973119,0.316,291.65,291.15,283.15,0,0,218.5697,0.000346,218.5697,320.08136,323.4,0,0,0,0,0,0,326.0798,322.8242,292.08902,0,0.43901783,292.67313,306.23627,49.92894,-35.160545,0,292.18912,0,0,0,0,0,7.263441e-05,0,0,0.19937494,0,218.5697,218.5697
83700,0,4.1824436,0.0001708451,3.1249444,0,14.797487,0.17973119,0.316,291.65,291.15,283.15,0,0,101.66068,0.000346,101.66068,320.05936,323.37494,0,0,0,0,0,0,326.0798,322.8242,292.05307,0,0.40306482,292.65396,306.2171,49.15059,-35.807415,0,292.1516,0,0,0,0,0,7.263441e-05,0,0,0.19936801,0,101.66068,101.66068
84600,0,4.1824436,0.0001708451,3.2213264,0,14.802054,0.17973119,0.316,291.65,291.15,283.15,0,0,61.982937,0.000346,61.982937,320.03735,323.34988,0,0,0,0,0,0,326.0798,322.8242,292.01807,0,0.36807767,292.63553,306.19867,48.516323,-36.18617,0,292.1154,0,0,0,0,0,7.263441e-05,0,0,0.1993611,0,61.982937,61.982937
85500,0,4.1824436,0.0001708451,3.3090384,0,14.80484,0.17973119,0.316,291.65,291.15,283.15,0,0,60.720516,0.000346,60.720516,320.01535,323.32486,0,0,0,0,0,0,326.0798,322.8242,291.9837,0,0.33368894,292.61746,306.18057,47.916225,-36.539318,0,292.07986,0,0,0,0,0,7.263441e-05,0,0,0.19935417,0,60.720516,60.720516
86400,0,4.1824436,0.0001708451,3.3882194,0,14.807569,0.12046801,0.316,291.65,291.15,283.15,0,0,60.745964,0.000346,60.745964,319.99338,323.29987,0,0,0,0,0,0,326.0798,322.8242,291.94983,0,0.29982045,292.59967,306.1628,47.235367,-36.22662,0,292.04468,0,0,0,0,0,7.263441e-05,0,0,0.19934726,0,60.745964,60.745964
87300,0,4.1824436,0.0001708451,3.4513664,0,14.809398,0.12046801,0.316,291.65,291.15,283.15,0,0,60.314365,0.000346,60.314365,319.97144,323.27487,0,0,0,0,0,0,326.0798,322.8242,291.87415,0,0.22415926,292.5718,306.13495,57.090206,-44.567333,0,291.98862,0,0,0,0,0,7.263441e-05,0,0,0.19934033,0,60.314365,60.314365
88200,0,4.1824436,0.0001708451,3.502599,0,14.811214,0.12046801,0.316,291.65,291.15,283.15,0,0,61.353294,0.000346,61.353294,319.9495,323.2499,0,0,0,0,0,0,326.0798,322.8242,291.83652,0,0.1865131,292.55157,306.11472,56.321224,-46.608467,0,291.94943,0,0,0,0,0,7.263441e-05,0,0,0.19933341,0,61.353294,61.353294
89100,0,4.1824436,0.0001708451,3.544747,0,14.813062,0.12046801,0.316,291.65,291.15,283.15,0,0,61.427036,0.000346,61.427036,319.92758,323.22498,0,0,0,0,0,0,326.0798,322.8242,291.80072,0,0.1507264,292.53317,306.0963,56.10957,-47.36478,0,291.91324,0,0,0,0,0,7.263441e-05,0,0,0.19932649,0,61.427036,61.427036
90000,0,4.1824436,0.0001708451,3.5778365,0,14.814912,0.11099181,0.316,291.65,291.15,283.15,0,0,61.566734,0.000346,61.566734,319.90567,323.20004,0,0,0,0,0,0,326.0798,322.8242,291.76532,0,0.11532074,292.51508,306.0782,55.96672,-48.0258,0,291.87753,0,0,0,0,0,7.263441e-05,0,0,0.19931957,0,61.566734,61.566734
90900,0,4.1824436,0.0001708451,3.6022778,0,14.81662,0.11099181,0.316,291.65,291.15,283.15,0,0,61.263332,0.000346,61.263332,319.8838,323.17514,0,0,0,0,0,0,326.0798,322.8242,291.7302,0,0.08018975,292.49713,306.06024,55.843742,-48.641003,0,291.84216,0,0,0,0,0,7.263441e-05,0,0,0.19931264,0,61.263332,61.263332
91800,0,4.1824436,0.0001708451,3.6175184,0,14.81832,0.11099181,0.316,291.65,291.15,283.15,0,0,60.642258,0.000346,60.642258,319.8619,323.15027,0,0,0,0,0,0,326.0798,322.8242,291.6949,0,0.04488884,292.4792,306.04233,55.814465,-49.289127,0,291.8068,0,0,0,0,0,7.263441e-05,0,0,0.19930573,0,60.642258,60.642258
92700,0,4.1824436,0.0001708451,3.624343,0,14.820003,0.11099181,0.316,291.65,291.15,283.15,0,0,61.15678,0.000346,61.15678,319.84006,323.1254,0,0,0,0,0,0,326.0798,322.8242,291.65976,0,0.009763499,292.46133,306.02448,55.770855,-49.971928,0,291.77158,0,0,0,0,0,7.263441e-05,0,0,0.19929881,0,61.15678,61.15678
93600,0,4.1824436,0.0001708451,3.6246562,0,14.8217,0.103351764,0.316,291.65,291.15,283.15,0,0,61.52766,0.000346,61.52766,319.8182,323.10056,0,0,0,0,0,0,326.0798,322.8242,291.62534,0,0,292.44373,306.00687,55.61654,-50.623478,0,291.73685,0,0,0,0,0,7.263441e-05,0,0,0.19929188,0,61.52766,61.52766
94500,0,4.1824436,0.0001708451,3.6246562,0,14.82329,0.103351764,0.316,291.65,291.15,283.15,0,0,60.596165,0.000346,60.596165,319.7964,323.07574,0,0,0,0,0,0,326.0798,322.8242,291.59247,0,0,292.42657,305.98972,55.200653,-51.1629,0,291.70316,0,0,0,0,0,7.263441e-05,0,0,0.19928497,0,60.596165,60.596165
95400,0,4.1824436,0.0001708451,3.6246562,0,14.824856,0.103351764,0.316,291.65,291.15,283.15,0,0,61.164703,0.000346,61.164703,319.77457,323.05093,0,0,0,0,0,0,326.0798,322.8242,291.56152,0,0,292.41016,305.97327,54.51776,-51.42868,0,291.67084,0,0,0,0,0,7.263441e-05,0,0,0.19927804,0,61.164703,61.164703
96300,0,4.1824436,0.0001708451,3.6246562,0,14.826436,0.103351764,0.316,291.65,291.15,283.15,0,0,58.895485,0.000346,58.895485,319.75278,323.02615,0,0,0,0,0,0,326.0798,322.8242,291.5316,0,0,292.3942,305.95734,53.78493,-51.48062,0,291.63943,0,0,0,0,0,7.263441e-05,0,0,0.19927113,0,58.895485,58.895485
97200,0,4.1824436,0.0001708451,3.6246562,0,14.827957,0.07374128,0.316,291.65,291.15,283.15,0,0,97.18137,0.000346,97.18137,319.731,323.00137,0,0,0,0,0,0,326.0798,322.8242,291.50156,0,0,292.37836,305.9415,53.191513,-51.476017,0,291.60822,0,0,0,0,0,7.263441e-05,0,0,0.19926421,0,97.18137,97.18137
98100,0,4.1824436,0.0001708451,3.6246562,0,14.829749,0.07374128,0.316,291.65,291.15,283.15,0,0,130.2588,0.000346,130.2588,319.70923,322.97665,0,0,0,0,0,0,326.0798,322.8242,291.47073,0,0,292.36237,305.9255,52.799534,-51.593407,0,291.5766,0,0,0,0,0,7.263441e-05,0,0,0.19925728,0,130.2588,130.2588
99000,0,4.1824436,0.0001708451,3.6246562,0,14.83215,0.07374128,0.316,291.65,291.15,283.15,0,0,125.701416,0.000346,125.701416,319.68747,322.9519,0,0,0,0,0,0,326.0798,322.8242,291.4397,0,0,292.3463,305.90942,52.448914,-51.82897,0,291.54486,0,0,0,0,0,7.263441e-05,0,0,0.19925037,0,125.701416,125.701416
99900,0,4.1824436,0.0001708451,3.6246562,0,14.834468,0.07374128,0.316,291.65,291.15,283.15,0,0,216.35336,0.000346,216.35336,319.66574,322.92722,0,0,0,0,0,0,326.0798,322.8242,291.40878,0,0,292.3303,305.89343,52.09925,-52.091267,0,291.51324,0,0,0,0,0,7.263441e-05,0,0,0.19924346,0,216.35336,216.35336
100800,0,4.1824436,0.0001708451,3.6246562,0,14.838456,0.06238673,0.316,291.65,291.15,283.15,0,0,166.76933,0.000346,166.76933,319.64404,322.90253,0,0,0,0,0,0,326.0798,322.8242,291.37827,0,0,292.31442,305.87753,51.712242,-52.340984,0,291.48193,0,0,0,0,0,7.263441e-05,0,0,0.19923654,0,166.76933,166.76933
101700,0,4.1824436,0.0001708451,3.6246562,0,14.841058,0.06238673,0.316,291.65,291.15,283.15,0,0,152.76564,0.000346,152.76564,319.6223,322.87787,0,0,0,0,0,0,326.0798,322.8242,291.3482,0,0,292.29874,305.86185,51.267715,-52.550514,0,291.451,0,0,0,0,0,7.263441e-05,0,0,0.19922961,0,152.76564,152.76564
102600,0,4.1824436,0.0001708451,3.6246562,0,14.84344,0.06238673,0.316,291.65,291.15,283.15,0,0,144.84676,0.000346,144.84676,319.60065,322.8532,0,0,0,0,0,0,326.0798,322.8242,291.3187,0,0,292.28326,305.8464,50.771477,-52.695103,0,291.4205,0,0,0,0,0,7.263441e-05,0,0,0.1992227,0,144.84676,144.84676
103500,0,4.1824436,0.0001708451,3.6246562,0,14.845699,0.06238673,0.316,291.65,291.15,283.15,0,0,63.58293,0.000346,63.58293,319.57898,322.82858,0,0,0,0,0,0,326.0798,322.8242,291.28983,0,0,292.26807,305.8312,50.215164,-52.781673,0,291.3905,0,0,0,0,0,7.263441e-05,0,0,0.19921578,0,63.58293,63.58293
104400,0,4.1824436,0.0001708451,3.6246562,0,14.846691,0.07169408,0.316,291.65,291.15,283.15,0,0,61.65177,0.000346,61.65177,319.5573,322.804,0,0,0,0,0,0,326.0798,322.8242,291.26157,0,0,292.2531,305.81622,49.58933,-52.80752,0,291.361,0,0,0,0,0,7.263441e-05,0,0,0.19920887,0,61.65177,61.65177
105300,0,4.1824436,0.0001708451,3.6246562,0,14.8477955,0.07169408,0.316,291.65,291.15,283.15,0,0,62.451572,0.000346,62.451572,319.53568,322.77942,0,0,0,0,0,0,326.0798,322.8242,291.23438,0,0,292.2385,305.80164,48.79666,-52.758003,0,291.33224,0,0,0,0,0,7.263441e-05,0,0,0.19920196,0,62.451572,62.451572
106200,0,4.1824436,0.0001708451,3.6246562,0,14.848915,0.07169408,0.316,291.65,291.15,283.15,0,0,62.7981,0.000346,62.7981,319.51407,322.75485,0,0,0,0,0,0,326.0798,322.8242,291.20856,0,0,292.22443,305.78757,47.808666,-52.527126,0,291.30453,0,0,0,0,0,7.263441e-05,0,0,0.19919503,0,62.7981,62.7981
107100,0,4.1824436,0.0001708451,3.6246562,0,14.85004,0.07169408,0.316,291.65,291.15,283.15,0,0,1256.102,0.000346,1256.102,319.49246,322.7303,0,0,0,0,0,0,326.0798,322.8242,291.18344,0,0,292.21072,305.77386,46.815136,-52.136417,0,291.27753,0,0,0,0,0,7.263441e-05,0,0,0.19918811,0,1256.102,1256.102
108000,0,4.1824436,0.0001708451,3.6246562,0,14.872555,0.07285487,0.376,291.65,291.15,283.15,0,0,1905.4585,0.000346,1905.4585,319.47086,322.70578,0,0,0,0,0,0,326.0798,322.8242,291.15796,0,0,292.19705,305.7602,45.99384,-51.744896,0,291.2505,0,0,0,0,0,7.263441e-05,0,0,0.1991812,0,1905.4585,1905.4585
108900,0,4.1824436,0.0001708451,3.6751194,0,14.90726,0.07285487,0.376,291.65,291.15,283.15,0,0,1357.0201,0.000346,1357.0201,319.44928,320.21414,0,0,0,0,0,0,326.0798,322.8242,291.88132,0,0.23131749,293.40955,308.47845,634.16113,856.0002,0,293.15283,0,0,0,0,0,7.263441e-05,0,0,0.19917428,0,1357.0201,1357.0201
109800,0,4.1824436,0.0001708451,3.6812315,0,14.931976,0.07285487,0.376,291.65,291.15,283.15,0,0,290.18365,0.000346,290.18365,319.42773,320.1917,0,0,0,0,0,0,326.0798,322.8242,291.22522,0,0,292.28836,307.35727,83.35297,28.412449,0,291.39233,0,0,0,0,0,7.263441e-05,0,0,0.19916737,0,290.18365,290.18365
