Electricity.Timestep;Sum [kWh]
100605;0.066738731
100620;0.081826361
100635;0.064676407
100650;0.072012878
100665;0.079954361
100680;0.079672177
100695;0.081271409
100710;0.047114688
100725;0.033645511
100740;0.048462073
100755;0.047979496
100770;0.049137416
100785;0.039514835
100800;0.015522304
100815;0.015382647
100830;0.033157423
100845;0.036556288
100860;0.037917976
100875;0.037986116
100890;0.022411664
100905;0.015311494
100920;0.015327472
100935;0.015066769
100950;0.015374061
100965;0.01541007
100980;0.015283597
100995;0.015338528
101010;0.015093266
101025;0.032082874
101040;0.03258902
101055;0.032976467
101070;0.032069022
101085;0.016647585
101100;0.015005376
101115;0.015401675
101130;0.015099393
101145;0.037189646
101160;0.036690243
101175;0.036942813
101190;0.015420316
101205;0.029220136
101220;0.605940195
101235;0.440074665
101250;0.073201372
101265;0.03230701
101280;0.559888831
101295;0.43437202
101310;0.512491738
101325;0.482376842
101340;0.70842646
101355;0.360519395
101370;0.069967657
101385;0.058931185
101400;0.062407014
101415;0.064950365
101430;0.047631834
101445;0.1719453
101460;0.638235424
101475;0.904115958
101490;1.431174101
101505;1.366527347
101520;0.999483069
101535;0.595262784
101550;0.360771511
101565;0.033099684
101580;0.030593176
101595;0.031445003
101610;0.03071915
101625;0.04118343
101640;0.052440908
101655;0.055532213
101670;0.059391103
101685;0.077984779
101700;0.061328172
101715;0.053592454
101730;0.056404436
101745;0.031682519
101760;0.015849058
101775;0.015872874
101790;0.015068738
101805;0.014900336
101820;0.015121323
101835;0.015295774
101850;0.176056658
101865;0.632044908
101880;0.722465315
101895;0.704519917
101910;0.725204849
101925;0.689048768
101940;0.666089843
101955;0.66431646
101970;0.621913578
101985;0.481239727
102000;0.361702111
102015;0.350384749
102030;0.334320654
102045;0.338835893
102060;0.175005781
102075;0.087271101
102090;0.105485557
102105;0.080722996
102120;0.081241398
102135;0.072458347
102150;0.055857515
102165;0.055853695
102180;0.05667012
102195;0.039511019
102210;0.015262353
102225;0.016225142
102240;0.016168289
102255;0.028879604
102270;0.03392722
102285;0.033266979
102300;0.032797765
102315;0.024874468
102330;0.015426021
102345;0.015006547
102360;0.02470777
102375;0.037853248
102390;0.038073853
102405;0.038098721
102420;0.021049801
102435;0.015047738
102450;0.015263175
102465;0.015209292
102480;0.015257171
102495;0.014998138
102510;0.01519286
102525;0.015101661
102540;0.015234114
102555;0.015278209
102570;0.01731114
102585;0.032952319
102600;0.032458206
102615;0.032983834
102630;0.038784916
102645;0.128093129
102660;0.539508335
102675;0.260862705
102690;0.1486215
102705;0.049334383
102720;0.574733863
102735;0.367741832
102750;0.229567738
102765;0.475371983
102780;0.357853994
102795;0.084747848
102810;0.166539389
102825;0.599840671
102840;0.335231078
102855;0.119657758
102870;0.112417281
102885;0.044760731
102900;0.046272478
102915;0.06198657
102930;0.07285001
102945;0.069837156
102960;0.687011285
102975;1.226593729
102990;1.690999438
103005;1.796650225
103020;1.504466488
103035;0.574248048
103050;0.522749254
103065;0.200514444
103080;0.037742857
103095;0.024840301
103110;0.015858146
103125;0.036545728
103140;0.035835098
103155;0.039508117
103170;0.052596381
103185;0.052297003
103200;0.064311647
103215;0.067504494
103230;0.070145492
103245;0.073470954
103260;0.068068159
103275;0.076414983
103290;0.072872086
103305;0.061749384
103320;0.076669335
103335;0.105331402
103350;0.105629537
103365;0.142437897
103380;0.152322596
103395;0.144415478
103410;0.154779632
103425;0.147870445
103440;0.300912437
103455;0.391315121
103470;0.392798951
103485;0.402395548
103500;0.417739978
103515;0.093231149
103530;0.078714501
103545;0.097824048
103560;0.087729578
103575;0.063418911
103590;0.055757621
103605;0.03871355
103620;0.026269701
103635;0.016195011
103650;0.016087872
103665;0.015993495
103680;0.016341582
103695;0.016086859
103710;0.015543168
103725;0.01538625
103740;0.015203878
103755;0.015276558
103770;0.01524617
103785;0.027816194
103800;0.032382793
103815;0.032758623
103830;0.029675045
103845;0.015141745
103860;0.015300852
103875;0.015347593
103890;0.0265526
103905;0.036804936
103920;0.038446016
103935;0.038474437
103950;0.022747074
103965;0.015359974
103980;0.015362116
103995;0.015317087
104010;0.01493422
104025;0.015377364
104040;0.015304092
104055;0.037671537
104070;0.535841864
104085;0.472061558
104100;0.064330427
104115;0.592007437
104130;0.464922521
104145;0.126020707
104160;0.050936048
104175;0.058839915
104190;0.890533795
104205;0.610701078
104220;0.446649863
104235;0.114266487
104250;0.094330128
104265;0.298449186
104280;0.171170262
104295;0.136391826
104310;0.038557291
104325;0.05460974
104340;0.053431311
104355;0.054219992
104370;0.055227778
104385;0.039593642
104400;0.036230853
104415;0.049073119
104430;0.043403364
104445;0.030673835
104460;0.038625111
104475;0.466323563
104490;0.818089095
104505;0.801229163
104520;0.180262052
104535;0.078650103
104550;0.057107353
104565;0.054434784
104580;0.055146167
104595;0.054364141
104610;0.055145516
104625;0.041781082
104640;0.039473366
104655;0.047822042
104670;0.071409269
104685;0.0534878
104700;0.055147622
104715;0.048087483
104730;0.0538285
104745;0.05279022
104760;0.104157634
104775;0.401963492
104790;0.418754186
104805;0.417411913
104820;0.423521926
104835;0.194144552
104850;0.147756622
104865;0.152637141
104880;0.151300581
104895;0.132914598
104910;0.111308535
104925;0.129079916
104940;0.125576847
104955;0.100880556
104970;0.131740113
104985;0.103376696
105000;0.095712771
105015;0.098067929
105030;0.178084796
105045;0.135222854
105060;0.102780255
105075;0.187611001
105090;0.275580068
105105;0.077497146
105120;0.065780622
105135;0.039654719
105150;0.016194305
105165;0.01574212
105180;0.015577132
105195;0.015447918
105210;0.015416734
105225;0.015225933
105240;0.0151147
105255;0.015447092
105270;0.015267999
105285;0.030178383
105300;0.03247352
105315;0.032892222
105330;0.033197964
105345;0.054133598
105360;0.038594818
105375;0.037743144
105390;0.037330946
105405;0.035871113
105420;0.015364533
105435;0.015166573
105450;0.015272935
105465;0.057746402
105480;0.065843395
105495;0.014956911
105510;0.015336605
105525;0.015053115
105540;0.015278315
105555;0.015221237
105570;0.015026706
105585;0.015567799
105600;0.016337026
105615;0.016394115
105630;0.318805178
105645;0.446801381
105660;0.306639664
105675;0.102174843
105690;0.319487201
105705;0.095344358
105720;0.061412128
105735;0.498703239
105750;0.261707958
105765;0.080861828
105780;0.02489267
105795;0.036519618
105810;0.278243941
105825;0.816343555
105840;0.812051807
105855;0.232697341
105870;0.087624415
105885;0.050748705
105900;0.043968842
105915;0.03611897
105930;0.018305085
105945;0.03294578
105960;0.548182633
105975;0.745457978
105990;0.654277743
106005;0.588865788
106020;0.535320887
106035;0.54139653
106050;0.558707358
106065;0.563632672
106080;0.277447687
106095;0.188015705
106110;0.229907796
106125;0.501594742
106140;0.525273674
106155;0.535615712
106170;0.525278219
106185;0.160415614
106200;0.046988936
106215;0.122806581
106230;0.259739827
106245;0.398324764
106260;0.424703023
106275;0.396049112
106290;0.411272988
106305;0.256151974
106320;0.172683765
106335;0.171766131
106350;0.11610052
106365;0.102073994
106380;0.117846715
106395;0.091307679
106410;0.089681738
106425;0.087658394
106440;0.078145185
106455;0.057988067
106470;0.055576576
106485;0.05543729
106500;0.055858502
106515;0.023181155
106530;0.015187626
106545;0.014931686
106560;0.014993295
106575;0.015094196
106590;0.015302578
106605;0.015173134
106620;0.032953919
106635;0.054574071
106650;0.054636079
106665;0.055762336
106680;0.049571062
106695;0.016219905
106710;0.01610774
106725;0.016304936
106740;0.01600502
106755;0.01589014
106770;0.015474904
106785;0.01529396
106800;0.015411556
106815;0.015392175
106830;0.015184287
106845;0.015176788
106860;0.015315391
106875;0.015094119
106890;0.031407947
106905;0.070724024
106920;0.388103106
106935;0.451155565
106950;0.177434385
106965;0.048386943
106980;0.053045852
106995;0.032789981
107010;0.301835065
107025;0.434072241
107040;0.199572824
107055;0.436276424
107070;0.536462259
107085;0.076279073
107100;0.078777301
107115;0.073992345
107130;0.037187855
107145;0.026924905
107160;0.017634037
107175;0.546113599
107190;0.696121374
107205;0.632682661
107220;0.558974807
107235;0.546254215
107250;0.531481169
107265;0.573203192
107280;0.290111715
107295;0.569800406
107310;0.81449255
107325;0.070095836
107340;0.048116722
107355;0.049148119
107370;0.04956862
107385;0.18910543
107400;0.507868471
107415;0.094993541
107430;0.096123362
107445;0.095403054
107460;0.094924736
107475;0.245581504
107490;0.27260207
107505;0.034833387
107520;0.035988103
107535;0.057123405
107550;0.059551904
107565;0.075260921
107580;0.069895734
107595;0.04740135
107610;0.035680456
107625;0.034989885
107640;0.041187361
107655;0.106060903
107670;0.094885904
107685;0.10136222
107700;0.05590708
107715;0.070682172
107730;0.081249866
107745;0.081317138
107760;0.176194465
107775;0.336721772
107790;0.338351885
107805;0.319488155
107820;0.164643461
107835;0.069943574
107850;0.080190224
107865;0.060722152
107880;0.054457448
107895;0.019852198
107910;0.015356218
107925;0.015388314
107940;0.015279829
107955;0.015300644
107970;0.015321981
107985;0.014988708
108000;0.015299969
108015;0.015608538
108030;0.015171295
108045;0.015232815
108060;0.015494233
108075;0.015420942
108090;0.015143185
108105;0.023644426
108120;0.055380854
108135;0.053586365
108150;0.053468513
108165;0.044359042
108180;0.021195658
108195;0.01493678
108210;0.015170488
108225;0.016091011
108240;0.016205692
108255;0.01608768
108270;0.016067779
108285;0.016230795
108300;0.016097674
108315;0.015450762
108330;0.015483479
108345;0.015141268
108360;0.015422176
108375;0.015186872
108390;0.015618535
108405;0.035710701
108420;0.527030528
108435;0.465881488
108450;0.414267438
108465;0.545711561
108480;0.137537754
108495;0.033562626
108510;0.027115744
108525;0.030849675
108540;0.030750533
108555;0.031469499
108570;0.033020422
108585;0.050961622
108600;0.051350791
108615;0.050726649
108630;0.035623333
108645;0.035239474
108660;0.047383112
108675;0.057870066
108690;0.181515171
108705;0.812762425
108720;0.658999714
108735;0.057285864
108750;0.03850237
108765;0.037345115
108780;0.037004077
108795;0.044207595
108810;0.03739241
108825;0.034255064
108840;0.048310935
108855;0.274491442
108870;0.294801182
108885;0.063530214
108900;0.059757956
108915;0.051673969
108930;0.069178957
108945;0.070268478
108960;0.070589036
108975;0.070196649
108990;0.076239878
109005;0.088454511
109020;0.051523014
109035;0.038661186
109050;0.03093474
109065;0.030641686
109080;0.045416809
109095;0.188932158
109110;0.192901087
109125;0.14606035
109140;0.117495911
109155;0.318209747
109170;0.337735546
109185;0.339314852
109200;0.308106222
109215;0.086255077
109230;0.085782504
109245;0.087262712
109260;0.086205509
109275;0.073803228
109290;0.077502506
109305;0.110626789
109320;0.100793929
109335;0.088937249
109350;0.076681716
109365;0.078509745
109380;0.085094779
109395;0.084200207
109410;0.084929073
109425;0.072467828
109440;0.042834547
109455;0.015154537
109470;0.015165929
109485;0.015519336
109500;0.015488403
109515;0.015167363
109530;0.015295057
109545;0.015351113
109560;0.015378316
109575;0.014948282
109590;0.0295526
109605;0.036554022
109620;0.038021849
109635;0.037099234
109650;0.023890244
109665;0.033709717
109680;0.034150451
109695;0.033895495
109710;0.031382848
109725;0.015815097
109740;0.015414538
109755;0.015309513
109770;0.015362727
109785;0.060839165
109800;0.061649597
109815;0.039492077
109830;0.039641608
109845;0.040285003
109860;0.033465624
109875;0.363007084
109890;0.441992143
109905;0.328326682
109920;0.510863224
109935;0.383857557
109950;0.243991026
109965;0.572849197
109980;0.158595836
109995;0.071336913
110010;0.072355445
110025;0.060828731
110040;0.06141306
110055;0.041834371
110070;0.036653892
110085;0.560225097
110100;0.691740452
110115;1.030457996
110130;1.534997184
110145;1.337936813
110160;1.099270125
110175;0.61222738
110190;0.5693375
110205;0.049760038
110220;0.03988566
110235;0.038048292
110250;0.344675548
110265;0.488998913
110280;0.522998907
110295;0.514736608
110310;0.334880265
110325;0.047909185
110340;0.044398208
110355;0.040506085
110370;0.045755938
110385;0.05733664
110400;0.055943039
110415;0.045969288
110430;0.030963747
110445;0.030791735
110460;0.030148994
110475;0.028964409
110490;0.041053957
110505;0.062567956
110520;0.07418665
110535;0.140299877
110550;0.106216589
110565;0.095598312
110580;0.127113345
110595;0.167008439
110610;0.188092334
110625;0.424753062
110640;0.447521387
110655;0.407611194
110670;0.415977692
110685;0.313324074
110700;0.148846792
110715;0.056957281
110730;0.056537577
110745;0.056314231
110760;0.055858848
110775;0.040676038
110790;0.017933624
110805;0.015197351
110820;0.017031974
110835;0.037773236
110850;0.038181173
110865;0.037223514
110880;0.035114316
110895;0.03317096
110910;0.03283231
110925;0.032597585
110940;0.032744643
110955;0.016245229
110970;0.015305628
110985;0.015562425
111000;0.01513344
111015;0.015100513
111030;0.015351532
111045;0.015233513
111060;0.015098789
111075;0.015110721
111090;0.014972689
111105;0.014964581
111120;0.034876786
111135;0.036863275
111150;0.037265205
111165;0.034862764
111180;0.016047896
111195;0.016172356
111210;0.026385953
111225;0.075745961
111240;0.075901238
111255;0.102586471
111270;0.033107586
111285;0.015281635
111300;0.139959214
111315;0.490407302
111330;0.301523834
111345;0.021541533
111360;0.234328698
111375;0.527971658
111390;0.572048152
111405;0.669319424
111420;0.86818266
111435;1.115508372
111450;0.722326287
111465;0.54519411
111480;0.581610351
111495;0.52668907
111510;0.115118369
111525;0.031704315
111540;0.030352627
111555;0.226880627
111570;0.845839816
111585;0.289199174
111600;0.057605513
111615;0.05120514
111630;0.035936812
111645;0.529157945
111660;0.31167355
111675;0.100278185
111690;0.118686399
111705;0.116839148
111720;0.132647052
111735;0.143178676
111750;0.435646004
111765;0.16061904
111780;0.078517207
111795;0.067579908
111810;0.230722585
111825;0.798218897
111840;1.11622096
111855;0.631015161
111870;0.566487394
111885;0.531929953
111900;0.53352276
111915;0.515661654
111930;0.582705748
111945;0.504254969
111960;0.041776306
111975;0.097096295
111990;0.134081683
112005;0.219310163
112020;0.324338457
112035;0.2956969
112050;0.363584764
112065;0.367669917
112080;0.417415372
112095;0.332153423
112110;0.134144468
112125;0.1317896
112140;0.091100152
112155;0.10914375
112170;0.107853468
112185;0.229189159
112200;0.550648051
112215;0.546997757
112230;0.519554287
112245;0.081567001
112260;0.01546845
112275;0.015376522
112290;0.014870856
112305;0.015179096
112320;0.016797785
112335;0.037632279
112350;0.038113987
112365;0.038391427
112380;0.037617428
112395;0.029915482
112410;0.014758885
112425;0.022257664
112440;0.033507085
112455;0.032161637
112470;0.032904805
112485;0.017516606
112500;0.015287732
112515;0.015512291
112530;0.015235207
112545;0.01530845
112560;0.015224537
112575;0.015319771
112590;0.014918015
112605;0.015838582
112620;0.015986316
112635;0.015715786
112650;0.016146739
112665;0.176475126
112680;0.562190253
112695;0.44667991
112710;0.059278595
112725;0.089618706
112740;0.097969822
112755;0.604644807
112770;0.487960258
112785;0.181969635
112800;0.057877681
112815;0.053461619
112830;0.388562484
112845;0.456162985
112860;0.086496878
112875;0.031115254
112890;0.030988311
112905;0.031485898
112920;0.030829681
112935;0.030683872
112950;0.030829074
112965;0.032541745
112980;0.059868939
112995;0.655914873
113010;0.845135949
113025;0.314606805
113040;0.118995233
113055;0.098820614
113070;0.075141239
113085;0.066793401
113100;0.094206151
113115;0.080205906
113130;0.067516257
113145;0.066596965
113160;0.042525388
113175;0.043779725
113190;0.043215268
113205;0.037044825
113220;0.036410807
113235;0.035669756
113250;0.036151234
113265;0.035104168
113280;0.036324857
113295;0.038592046
113310;0.071369034
113325;0.090114379
113340;0.089345917
113355;0.090533833
113370;0.071726912
113385;0.056730883
113400;0.055910655
113415;0.100017536
113430;0.139472463
113445;0.367364801
113460;0.354686105
113475;0.26316381
113490;0.152541767
113505;0.172547552
113520;0.141112396
113535;0.124808432
113550;0.129783337
113565;0.132498639
113580;0.086688472
113595;0.078838547
113610;0.08282674
113625;0.102690442
113640;0.065623481
113655;0.055674749
113670;0.049756386
113685;0.022895627
113700;0.015331097
113715;0.015258951
113730;0.015384611
113745;0.015353127
113760;0.015516211
113775;0.015333916
113790;0.015215754
113805;0.015229347
113820;0.015136365
113835;0.015058054
113850;0.015035877
113865;0.015488022
113880;0.015119563
113895;0.015181487
113910;0.074630382
113925;0.084760974
113940;0.096126135
113955;0.080899117
113970;0.066214225
113985;0.060568684
114000;0.040433208
114015;0.056139531
114030;0.058901653
114045;0.056715241
114060;0.05552092
114075;0.05677101
114090;0.055634043
114105;0.087714392
114120;0.060398902
114135;0.373365161
114150;0.449688662
114165;0.32522039
114180;0.118356856
114195;0.293852756
114210;0.521947143
114225;0.460439718
114240;0.094744025
