Time,QHeatTotal
1.215e+07,0
1.21536e+07,0
1.21572e+07,0
1.21608e+07,0
1.21644e+07,0
1.2168e+07,0
1.21716e+07,0
1.21752e+07,0
1.21788e+07,0
1.21824e+07,0
1.2186e+07,2143.4817
1.21896e+07,565.0545
1.21932e+07,546.5846
1.21968e+07,755.16583
1.22004e+07,935.1735
1.2204e+07,0
1.22076e+07,0
1.22112e+07,0
1.22148e+07,0
1.22184e+07,0
1.2222e+07,0
1.22256e+07,0
1.22292e+07,0
1.22328e+07,0
1.22364e+07,0
1.224e+07,0
1.22436e+07,0
1.22472e+07,0
1.22508e+07,0
1.22544e+07,0
1.2258e+07,0
1.22616e+07,0
1.22652e+07,0
1.22688e+07,0
1.22724e+07,0
1.2276e+07,0
1.22796e+07,0
1.22832e+07,0
1.22868e+07,0
1.22904e+07,0
1.2294e+07,0
1.22976e+07,0
1.23012e+07,0
1.23048e+07,0
1.23084e+07,0
1.2312e+07,0
1.23156e+07,0
1.23192e+07,0
1.23228e+07,0
1.23264e+07,0
1.233e+07,0
1.23336e+07,0
1.23372e+07,0
1.23408e+07,0
1.23444e+07,4294.2056
1.2348e+07,535.83466
1.23516e+07,0
1.23552e+07,45.418724
1.23588e+07,332.43488
1.23624e+07,672.90625
1.2366e+07,1027.7572
1.23696e+07,1428.416
1.23732e+07,1606.7769
1.23768e+07,859.68616
1.23804e+07,0
1.2384e+07,0
1.23876e+07,0
1.23912e+07,0
1.23948e+07,0
1.23984e+07,0
1.2402e+07,0
1.24056e+07,0
1.24092e+07,0
1.24128e+07,0
1.24164e+07,0
1.242e+07,0
1.24236e+07,0
1.24272e+07,0
1.24308e+07,0
1.24344e+07,0
1.2438e+07,0
1.24416e+07,0
1.24452e+07,0
1.24488e+07,0
1.24524e+07,0
1.2456e+07,152.18808
1.24596e+07,362.56662
1.24632e+07,185.04924
1.24668e+07,0
1.24704e+07,3532.9924
1.2474e+07,4481.9736
1.24776e+07,4068.758
1.24812e+07,3742.5796
1.24848e+07,3860.4854
1.24884e+07,0
1.2492e+07,3690.1558
1.24956e+07,0
1.24992e+07,0
1.25028e+07,0
1.25064e+07,0
1.251e+07,0
1.25136e+07,0
1.25172e+07,0
1.25208e+07,0
1.25244e+07,0
1.2528e+07,0
1.25316e+07,0
1.25352e+07,23.697866
1.25388e+07,332.75876
1.25424e+07,662.10925
1.2546e+07,846.6632
1.25496e+07,485.8075
1.25532e+07,237.58685
1.25568e+07,4336.474
1.25604e+07,4443.339
1.2564e+07,0
1.25676e+07,0
1.25712e+07,0
1.25748e+07,0
1.25784e+07,0
1.2582e+07,0
1.25856e+07,0
1.25892e+07,0
1.25928e+07,0
1.25964e+07,0
1.26e+07,0
1.26036e+07,0
1.26072e+07,0
1.26108e+07,0
1.26144e+07,1868.9741
1.2618e+07,0
1.26216e+07,0
1.26252e+07,8.341916
1.26288e+07,207.94363
1.26324e+07,380.2283
1.2636e+07,338.7678
1.26396e+07,234.38559
1.26432e+07,0
1.26468e+07,0
1.26504e+07,0
1.2654e+07,0
1.26576e+07,0
1.26612e+07,0
1.26648e+07,0
1.26684e+07,0
1.2672e+07,0
1.26756e+07,0
1.26792e+07,0
1.26828e+07,0
1.26864e+07,0
1.269e+07,0
1.26936e+07,0
1.26972e+07,0
1.27008e+07,0
1.27044e+07,0
1.2708e+07,0
1.27116e+07,0
1.27152e+07,0
1.27188e+07,0
1.27224e+07,0
1.2726e+07,0
1.27296e+07,0
1.27332e+07,0
1.27368e+07,0
1.27404e+07,0
1.2744e+07,0
1.27476e+07,0
1.27512e+07,2867.9075
1.27548e+07,0
1.27584e+07,0
1.2762e+07,0
1.27656e+07,0
1.27692e+07,0
1.27728e+07,0
1.27764e+07,5229.933
1.278e+07,926.5656
1.27836e+07,0
1.27872e+07,259.71112
1.27908e+07,425.69403
1.27944e+07,554.05176
1.2798e+07,631.5385
1.28016e+07,698.32556
1.28052e+07,818.4044
1.28088e+07,854.8654
1.28124e+07,0
1.2816e+07,0
1.28196e+07,0
1.28232e+07,0
1.28268e+07,0
1.28304e+07,0
1.2834e+07,0
1.28376e+07,0
1.28412e+07,0
1.28448e+07,0
1.28484e+07,3899.2578
1.2852e+07,4179.3726
1.28556e+07,4548.711
1.28592e+07,4967.6953
1.28628e+07,5132.008
1.28664e+07,664.8971
1.287e+07,0
1.28736e+07,0
1.28772e+07,0
1.28808e+07,199.14444
1.28844e+07,470.66495
1.2888e+07,799.1273
1.28916e+07,923.5775
1.28952e+07,474.03247
1.28988e+07,0
1.29024e+07,3613.7397
1.2906e+07,4101.615
1.29096e+07,3721.7742
1.29132e+07,3475.7542
1.29168e+07,3425.551
1.29204e+07,0
1.2924e+07,3594.757
1.29276e+07,0
1.29312e+07,0
1.29348e+07,0
1.29384e+07,3582.1287
1.2942e+07,4027.567
1.29456e+07,4281.282
1.29492e+07,4489.8755
1.29528e+07,28.419132
1.29564e+07,0
1.296e+07,0
1.29636e+07,0
1.29672e+07,0
1.29708e+07,0
1.29744e+07,36.207153
1.2978e+07,185.94757
1.29816e+07,328.5899
1.29852e+07,0
1.29888e+07,3479.4214
1.29924e+07,4381.0454
1.2996e+07,4101.692
1.29996e+07,3715.266
1.30032e+07,3440.1484
1.30068e+07,0
1.30104e+07,3771.5034
1.3014e+07,0
1.30176e+07,0
1.30212e+07,0
1.30248e+07,0
1.30284e+07,0
1.3032e+07,0
1.30356e+07,4654.3516
1.30392e+07,335.91284
1.30428e+07,0
1.30464e+07,0
1.305e+07,0
1.30536e+07,0
1.30572e+07,160.91904
1.30608e+07,453.8515
1.30644e+07,671.21606
1.3068e+07,657.695
1.30716e+07,0
1.30752e+07,3762.9397
1.30788e+07,4372.113
1.30824e+07,3912.4106
1.3086e+07,0
1.30896e+07,0
1.30932e+07,0
1.30968e+07,0
1.31004e+07,0
1.3104e+07,0
1.31076e+07,0
1.31112e+07,0
1.31148e+07,4304.578
1.31184e+07,4499.315
1.3122e+07,4822.0215
1.31256e+07,643.23175
1.31292e+07,0
1.31328e+07,40.622185
1.31364e+07,542.94806
1.314e+07,784.8669
1.31436e+07,1099.8276
1.31472e+07,1318.4906
1.31508e+07,1211.0795
1.31544e+07,508.9165
1.3158e+07,0
1.31616e+07,0
1.31652e+07,0
1.31688e+07,0
1.31724e+07,0
1.3176e+07,0
1.31796e+07,0
1.31832e+07,0
1.31868e+07,0
1.31904e+07,0
1.3194e+07,0
1.31976e+07,0
1.32012e+07,0
1.32048e+07,0
1.32084e+07,0
1.3212e+07,110.83777
1.32156e+07,0
1.32192e+07,0
1.32228e+07,0
1.32264e+07,0
1.323e+07,134.48906
1.32336e+07,467.8155
1.32372e+07,488.12274
1.32408e+07,0
1.32444e+07,0
1.3248e+07,0
1.32516e+07,0
1.32552e+07,0
1.32588e+07,0
1.32624e+07,0
1.3266e+07,0
1.32696e+07,0
1.32732e+07,0
1.32768e+07,0
1.32804e+07,0
1.3284e+07,0
1.32876e+07,0
1.32912e+07,0
1.32948e+07,0
1.32984e+07,0
1.3302e+07,0
1.33056e+07,0
1.33092e+07,0
1.33128e+07,169.25012
1.33164e+07,500.62155
1.332e+07,844.30896
1.33236e+07,1098.377
1.33272e+07,1183.6134
1.33308e+07,397.25305
1.33344e+07,4072.3152
1.3338e+07,4551.171
1.33416e+07,4127.317
1.33452e+07,0
1.33488e+07,0
1.33524e+07,0
1.3356e+07,0
1.33596e+07,0
1.33632e+07,0
1.33668e+07,0
1.33704e+07,0
1.3374e+07,0
1.33776e+07,0
1.33812e+07,0
1.33848e+07,1668.679
1.33884e+07,0
1.3392e+07,109.50687
1.33956e+07,437.44342
1.33992e+07,877.9976
1.34028e+07,1316.6815
1.34064e+07,1658.4011
1.341e+07,1769.1779
1.34136e+07,1622.4408
1.34172e+07,564.3951
1.34208e+07,4156.0107
1.34244e+07,4588.196
1.3428e+07,4155.923
1.34316e+07,0
1.34352e+07,0
1.34388e+07,0
1.34424e+07,0
1.3446e+07,0
1.34496e+07,0
1.34532e+07,0
1.34568e+07,0
1.34604e+07,0
1.3464e+07,0
1.34676e+07,0
1.34712e+07,0
1.34748e+07,136.78708
1.34784e+07,157.39305
1.3482e+07,333.28058
1.34856e+07,574.33813
1.34892e+07,767.2127
1.34928e+07,890.54724
1.34964e+07,1042.9766
1.35e+07,1079.5906
1.35036e+07,74.64165
1.35072e+07,0
1.35108e+07,0
1.35144e+07,0
1.3518e+07,0
1.35216e+07,0
1.35252e+07,0
1.35288e+07,0
1.35324e+07,0
1.3536e+07,0
1.35396e+07,0
1.35432e+07,0
1.35468e+07,0
1.35504e+07,0
1.3554e+07,5972.938
1.35576e+07,1548.5323
1.35612e+07,362.79465
1.35648e+07,868.7335
1.35684e+07,1297.5143
1.3572e+07,1489.579
1.35756e+07,1490.8278
1.35792e+07,1605.915
1.35828e+07,1455.7124
1.35864e+07,1088.7833
1.359e+07,0
1.35936e+07,0
1.35972e+07,0
1.36008e+07,0
1.36044e+07,0
1.3608e+07,0
1.36116e+07,0
1.36152e+07,0
1.36188e+07,0
1.36224e+07,0
1.3626e+07,0
1.36296e+07,0
1.36332e+07,0
1.36368e+07,0
1.36404e+07,0
1.3644e+07,0
1.36476e+07,0
1.36512e+07,0
1.36548e+07,57.435677
1.36584e+07,390.70917
1.3662e+07,676.6041
1.36656e+07,796.46606
1.36692e+07,706.7188
1.36728e+07,311.9904
1.36764e+07,0
1.368e+07,0
1.36836e+07,0
1.36872e+07,0
1.36908e+07,0
1.36944e+07,0
1.3698e+07,0
1.37016e+07,0
1.37052e+07,0
1.37088e+07,0
1.37124e+07,0
1.3716e+07,0
1.37196e+07,0
1.37232e+07,0
1.37268e+07,0
1.37304e+07,0
1.3734e+07,0
1.37376e+07,0
1.37412e+07,0
1.37448e+07,0
1.37484e+07,0
1.3752e+07,0
1.37556e+07,0
1.37592e+07,0
1.37628e+07,0
1.37664e+07,0
1.377e+07,0
1.37736e+07,0
1.37772e+07,0
1.37808e+07,0
1.37844e+07,0
1.3788e+07,0
1.37916e+07,0
1.37952e+07,0
1.37988e+07,0
1.38024e+07,0
1.3806e+07,0
1.38096e+07,0
1.38132e+07,0
1.38168e+07,0
1.38204e+07,0
1.3824e+07,0
1.38276e+07,0
1.38312e+07,0
1.38348e+07,0
1.38384e+07,0
1.3842e+07,0
1.38456e+07,0
1.38492e+07,0
1.38528e+07,0
1.38564e+07,0
1.386e+07,0
1.38636e+07,0
1.38672e+07,0
1.38708e+07,0
1.38744e+07,0
1.3878e+07,0
1.38816e+07,0
1.38852e+07,0
1.38888e+07,0
1.38924e+07,0
1.3896e+07,0
1.38996e+07,0
1.39032e+07,0
1.39068e+07,0
1.39104e+07,0
1.3914e+07,0
1.39176e+07,0
1.39212e+07,0
1.39248e+07,0
1.39284e+07,0
1.3932e+07,0
1.39356e+07,0
1.39392e+07,0
1.39428e+07,0
1.39464e+07,0
1.395e+07,0
1.39536e+07,0
1.39572e+07,0
1.39608e+07,0
1.39644e+07,0
1.3968e+07,0
1.39716e+07,0
1.39752e+07,0
1.39788e+07,0
1.39824e+07,0
1.3986e+07,0
1.39896e+07,0
1.39932e+07,0
1.39968e+07,0
1.40004e+07,0
1.4004e+07,0
1.40076e+07,0
1.40112e+07,0
1.40148e+07,0
1.40184e+07,0
1.4022e+07,0
1.40256e+07,0
1.40292e+07,0
1.40328e+07,0
1.40364e+07,0
1.404e+07,0
1.40436e+07,0
1.40472e+07,0
1.40508e+07,0
1.40544e+07,0
1.4058e+07,0
1.40616e+07,0
1.40652e+07,0
1.40688e+07,0
1.40724e+07,0
1.4076e+07,0
1.40796e+07,0
1.40832e+07,0
1.40868e+07,0
1.40904e+07,0
1.4094e+07,0
1.40976e+07,0
1.41012e+07,0
1.41048e+07,0
1.41084e+07,0
1.4112e+07,0
1.41156e+07,0
1.41192e+07,0
1.41228e+07,0
1.41264e+07,0
1.413e+07,0
1.41336e+07,0
1.41372e+07,0
1.41408e+07,0
1.41444e+07,0
1.4148e+07,0
1.41516e+07,0
1.41552e+07,0
1.41588e+07,0
1.41624e+07,0
1.4166e+07,0
1.41696e+07,0
1.41732e+07,0
1.41768e+07,0
1.41804e+07,0
1.4184e+07,0
1.41876e+07,0
1.41912e+07,0
1.41948e+07,0
1.41984e+07,0
1.4202e+07,0
1.42056e+07,0
1.42092e+07,0
1.42128e+07,0
1.42164e+07,0
1.422e+07,0
1.42236e+07,0
1.42272e+07,0
1.42308e+07,0
1.42344e+07,0
1.4238e+07,0
1.42416e+07,0
1.42452e+07,0
1.42488e+07,0
1.42524e+07,0
1.4256e+07,0
1.42596e+07,0
1.42632e+07,0
1.42668e+07,0
1.42704e+07,0
1.4274e+07,0
1.42776e+07,0
1.42812e+07,0
1.42848e+07,0
1.42884e+07,0
1.4292e+07,0
1.42956e+07,0
1.42992e+07,0
1.43028e+07,0
1.43064e+07,0
1.431e+07,0
1.43136e+07,0
1.43172e+07,0
1.43208e+07,0
1.43244e+07,0
1.4328e+07,0
1.43316e+07,0
1.43352e+07,0
1.43388e+07,0
1.43424e+07,0
1.4346e+07,0
1.43496e+07,0
1.43532e+07,0
1.43568e+07,0
1.43604e+07,0
1.4364e+07,0
1.43676e+07,0
1.43712e+07,0
1.43748e+07,0
1.43784e+07,0
1.4382e+07,0
1.43856e+07,0
1.43892e+07,0
1.43928e+07,0
1.43964e+07,0
1.44e+07,0
1.44036e+07,0
1.44072e+07,0
1.44108e+07,0
1.44144e+07,0
1.4418e+07,0
1.44216e+07,0
1.44252e+07,0
1.44288e+07,0
1.44324e+07,0
1.4436e+07,0
1.44396e+07,0
1.44432e+07,0
1.44468e+07,0
1.44504e+07,0
1.4454e+07,0
1.44576e+07,0
1.44612e+07,0
1.44648e+07,0
1.44684e+07,0
1.4472e+07,0
1.44756e+07,0
1.44792e+07,0
1.44828e+07,0
1.44864e+07,0
1.449e+07,0
1.44936e+07,0
1.44972e+07,0
1.45008e+07,0
1.45044e+07,0
1.4508e+07,0
1.45116e+07,0
1.45152e+07,0
1.45188e+07,0
1.45224e+07,0
1.4526e+07,0
1.45296e+07,0
1.45332e+07,0
1.45368e+07,0
1.45404e+07,0
1.4544e+07,0
1.45476e+07,0
1.45512e+07,0
1.45548e+07,0
1.45584e+07,0
1.4562e+07,0
1.45656e+07,0
1.45692e+07,0
1.45728e+07,0
1.45764e+07,0
1.458e+07,0
1.45836e+07,0
1.45872e+07,0
1.45908e+07,0
1.45944e+07,0
1.4598e+07,0
1.46016e+07,0
1.46052e+07,0
1.46088e+07,0
1.46124e+07,0
1.4616e+07,0
1.46196e+07,0
1.46232e+07,0
1.46268e+07,0
1.46304e+07,0
1.4634e+07,0
1.46376e+07,0
1.46412e+07,0
1.46448e+07,0
1.46484e+07,0
1.4652e+07,0
1.46556e+07,0
1.46592e+07,0
1.46628e+07,0
1.46664e+07,0
1.467e+07,0
1.46736e+07,0
1.46772e+07,0
1.46808e+07,0
1.46844e+07,0
1.4688e+07,0
1.46916e+07,0
1.46952e+07,0
1.46988e+07,0
1.47024e+07,0
1.4706e+07,0
1.47096e+07,0
1.47132e+07,0
1.47168e+07,0
1.47204e+07,0
1.4724e+07,0
1.47276e+07,0
1.47312e+07,0
1.47348e+07,0
1.47384e+07,0
1.4742e+07,0
1.47456e+07,0
1.47492e+07,0
1.47528e+07,0
1.47564e+07,0
1.476e+07,0
1.47636e+07,0
1.47672e+07,0
1.47708e+07,0
1.47744e+07,0
1.4778e+07,0
1.47816e+07,0
1.47852e+07,0
1.47888e+07,0
1.47924e+07,0
1.4796e+07,0
1.47996e+07,0
1.48032e+07,0
1.48068e+07,0
1.48104e+07,0
1.4814e+07,0
1.48176e+07,0
1.48212e+07,0
1.48248e+07,0
1.48284e+07,0
1.4832e+07,0
1.48356e+07,0
1.48392e+07,0
1.48428e+07,0
1.48464e+07,0
1.485e+07,0
1.48536e+07,0
1.48572e+07,0
1.48608e+07,0
1.48644e+07,0
1.4868e+07,0
1.48716e+07,0
1.48752e+07,0
1.48788e+07,0
1.48824e+07,0
1.4886e+07,0
1.48896e+07,0
1.48932e+07,0
1.48968e+07,0
1.49004e+07,0
1.4904e+07,0
1.49076e+07,0
1.49112e+07,0
1.49148e+07,0
1.49184e+07,0
1.4922e+07,0
1.49256e+07,0
1.49292e+07,0
1.49328e+07,0
1.49364e+07,0
1.494e+07,0
1.49436e+07,0
1.49472e+07,0
1.49508e+07,0
1.49544e+07,0
1.4958e+07,0
1.49616e+07,0
1.49652e+07,0
1.49688e+07,0
1.49724e+07,0
1.4976e+07,0
1.49796e+07,0
1.49832e+07,0
1.49868e+07,0
1.49904e+07,0
1.4994e+07,0
1.49976e+07,0
1.50012e+07,0
1.50048e+07,0
1.50084e+07,0
1.5012e+07,0
1.50156e+07,0
1.50192e+07,0
1.50228e+07,0
1.50264e+07,0
1.503e+07,0
1.50336e+07,0
1.50372e+07,0
1.50408e+07,0
1.50444e+07,0
1.5048e+07,0
1.50516e+07,0
1.50552e+07,0
1.50588e+07,0
1.50624e+07,0
1.5066e+07,0
1.50696e+07,0
1.50732e+07,0
1.50768e+07,0
1.50804e+07,0
1.5084e+07,0
1.50876e+07,0
1.50912e+07,0
1.50948e+07,0
1.50984e+07,0
1.5102e+07,0
1.51056e+07,0
1.51092e+07,0
1.51128e+07,0
1.51164e+07,0
1.512e+07,0
1.51236e+07,0
1.51272e+07,0
1.51308e+07,0
1.51344e+07,0
1.5138e+07,0
1.51416e+07,0
1.51452e+07,0
1.51488e+07,0
1.51524e+07,0
1.5156e+07,0
1.51596e+07,0
1.51632e+07,0
1.51668e+07,0
1.51704e+07,0
1.5174e+07,0
1.51776e+07,0
1.51812e+07,0
1.51848e+07,0
1.51884e+07,0
1.5192e+07,0
1.51956e+07,0
1.51992e+07,0
1.52028e+07,0
1.52064e+07,0
1.521e+07,0
1.52136e+07,0
1.52172e+07,0
1.52208e+07,0
1.52244e+07,0
1.5228e+07,0
1.52316e+07,0
1.52352e+07,0
1.52388e+07,0
1.52424e+07,0
1.5246e+07,0
1.52496e+07,0
1.52532e+07,0
1.52568e+07,0
1.52604e+07,0
1.5264e+07,0
1.52676e+07,0
1.52712e+07,0
1.52748e+07,0
1.52784e+07,0
1.5282e+07,0
1.52856e+07,0
1.52892e+07,0
1.52928e+07,0
1.52964e+07,0
1.53e+07,0
1.53036e+07,0
1.53072e+07,0
1.53108e+07,0
1.53144e+07,0
1.5318e+07,0
1.53216e+07,0
1.53252e+07,0
1.53288e+07,0
1.53324e+07,0
1.5336e+07,0
1.53396e+07,0
1.53432e+07,0
1.53468e+07,0
1.53504e+07,0
1.5354e+07,0
1.53576e+07,0
1.53612e+07,0
1.53648e+07,0
1.53684e+07,0
1.5372e+07,0
1.53756e+07,0
1.53792e+07,0
1.53828e+07,0
1.53864e+07,0
1.539e+07,0
1.53936e+07,0
1.53972e+07,0
1.54008e+07,0
1.54044e+07,0
1.5408e+07,0
1.54116e+07,0
1.54152e+07,0
1.54188e+07,0
1.54224e+07,0
1.5426e+07,0
1.54296e+07,0
1.54332e+07,0
1.54368e+07,0
1.54404e+07,0
1.5444e+07,0
1.54476e+07,0
1.54512e+07,0
1.54548e+07,0
1.54584e+07,0
1.5462e+07,0
1.54656e+07,0
1.54692e+07,0
1.54728e+07,0
1.54764e+07,0
1.548e+07,0
1.54836e+07,0
1.54872e+07,0
1.54908e+07,0
1.54944e+07,0
1.5498e+07,0
1.55016e+07,0
1.55052e+07,0
1.55088e+07,0
1.55124e+07,0
1.5516e+07,0
1.55196e+07,0
1.55232e+07,0
1.55268e+07,0
1.55304e+07,0
1.5534e+07,0
1.55376e+07,0
1.55412e+07,0
1.55448e+07,0
1.55484e+07,0
1.5552e+07,0
1.55556e+07,0
1.55592e+07,0
1.55628e+07,0
1.55664e+07,0
1.557e+07,0
1.55736e+07,0
1.55772e+07,0
1.55808e+07,0
1.55844e+07,0
1.5588e+07,0
1.55916e+07,0
1.55952e+07,0
1.55988e+07,0
1.56024e+07,0
1.5606e+07,0
1.56096e+07,0
1.56132e+07,0
1.56168e+07,0
1.56204e+07,0
1.5624e+07,0
1.56276e+07,0
1.56312e+07,0
1.56348e+07,0
1.56384e+07,0
1.5642e+07,0
1.56456e+07,0
1.56492e+07,0
1.56528e+07,0
1.56564e+07,0
1.566e+07,0
1.56636e+07,0
1.56672e+07,0
1.56708e+07,0
1.56744e+07,0
1.5678e+07,0
1.56816e+07,0
1.56852e+07,0
1.56888e+07,0
1.56924e+07,0
1.5696e+07,0
1.56996e+07,0
1.57032e+07,0
1.57068e+07,0
1.57104e+07,0
1.5714e+07,0
1.57176e+07,0
1.57212e+07,0
1.57248e+07,0
1.57284e+07,0
1.5732e+07,0
1.57356e+07,0
1.57392e+07,0
1.57428e+07,0
1.57464e+07,0
1.575e+07,0
1.57536e+07,0
1.57572e+07,0
1.57608e+07,0
1.57644e+07,0
1.5768e+07,0
1.57716e+07,0
1.57752e+07,0
1.57788e+07,0
1.57824e+07,0
1.5786e+07,0
1.57896e+07,0
1.57932e+07,0
1.57968e+07,0
1.58004e+07,0
1.5804e+07,0
1.58076e+07,0
1.58112e+07,0
1.58148e+07,0
1.58184e+07,0
1.5822e+07,0
1.58256e+07,0
1.58292e+07,0
1.58328e+07,0
1.58364e+07,0
1.584e+07,0
1.58436e+07,0
1.58472e+07,0
1.58508e+07,0
1.58544e+07,0
1.5858e+07,0
1.58616e+07,0
1.58652e+07,0
1.58688e+07,0
1.58724e+07,0
1.5876e+07,0
1.58796e+07,0
1.58832e+07,0
1.58868e+07,0
1.58904e+07,0
1.5894e+07,0
1.58976e+07,0
1.59012e+07,0
1.59048e+07,0
1.59084e+07,0
1.5912e+07,0
1.59156e+07,0
1.59192e+07,0
1.59228e+07,0
1.59264e+07,0
1.593e+07,0
1.59336e+07,0
1.59372e+07,0
1.59408e+07,0
1.59444e+07,0
1.5948e+07,0
1.59516e+07,0
1.59552e+07,0
1.59588e+07,0
1.59624e+07,0
1.5966e+07,0
1.59696e+07,0
1.59732e+07,0
1.59768e+07,0
1.59804e+07,0
1.5984e+07,0
1.59876e+07,0
1.59912e+07,0
1.59948e+07,0
1.59984e+07,0
1.6002e+07,0
1.60056e+07,0
1.60092e+07,0
1.60128e+07,0
1.60164e+07,0
1.602e+07,0
1.60236e+07,0
1.60272e+07,0
1.60308e+07,0
1.60344e+07,0
1.6038e+07,0
1.60416e+07,0
1.60452e+07,0
1.60488e+07,0
1.60524e+07,0
1.6056e+07,0
1.60596e+07,0
1.60632e+07,0
1.60668e+07,0
1.60704e+07,0
1.6074e+07,0
1.60776e+07,0
1.60812e+07,0
1.60848e+07,0
1.60884e+07,0
1.6092e+07,0
1.60956e+07,0
1.60992e+07,0
1.61028e+07,0
1.61064e+07,0
1.611e+07,0
1.61136e+07,0
1.61172e+07,0
1.61208e+07,0
1.61244e+07,0
1.6128e+07,0
1.61316e+07,0
1.61352e+07,0
1.61388e+07,0
1.61424e+07,0
1.6146e+07,0
1.61496e+07,0
1.61532e+07,0
1.61568e+07,0
1.61604e+07,0
1.6164e+07,0
1.61676e+07,0
1.61712e+07,0
1.61748e+07,0
1.61784e+07,0
1.6182e+07,0
1.61856e+07,0
1.61892e+07,0
1.61928e+07,0
1.61964e+07,0
1.62e+07,0
1.62036e+07,0
1.62072e+07,0
1.62108e+07,0
1.62144e+07,0
1.6218e+07,0
1.62216e+07,0
1.62252e+07,0
1.62288e+07,0
1.62324e+07,0
1.6236e+07,0
1.62396e+07,0
1.62432e+07,0
1.62468e+07,0
1.62504e+07,0
1.6254e+07,0
1.62576e+07,0
1.62612e+07,0
1.62648e+07,0
1.62684e+07,0
1.6272e+07,0
1.62756e+07,0
1.62792e+07,0
1.62828e+07,0
1.62864e+07,0
1.629e+07,0
1.62936e+07,0
1.62972e+07,0
1.63008e+07,0
1.63044e+07,0
1.6308e+07,0
1.63116e+07,0
1.63152e+07,0
1.63188e+07,0
1.63224e+07,0
1.6326e+07,0
1.63296e+07,0
1.63332e+07,0
1.63368e+07,0
1.63404e+07,0
1.6344e+07,0
1.63476e+07,0
1.63512e+07,0
1.63548e+07,0
1.63584e+07,0
1.6362e+07,0
1.63656e+07,0
1.63692e+07,0
1.63728e+07,0
1.63764e+07,0
1.638e+07,0
1.63836e+07,0
1.63872e+07,0
1.63908e+07,0
1.63944e+07,0
1.6398e+07,0
1.64016e+07,0
1.64052e+07,0
1.64088e+07,0
1.64124e+07,0
1.6416e+07,0
1.64196e+07,0
1.64232e+07,0
1.64268e+07,0
1.64304e+07,0
1.6434e+07,0
1.64376e+07,0
1.64412e+07,0
1.64448e+07,0
1.64484e+07,0
1.6452e+07,0
1.64556e+07,0
1.64592e+07,0
1.64628e+07,0
1.64664e+07,0
1.647e+07,0
1.64736e+07,0
1.64772e+07,0
1.64808e+07,0
1.64844e+07,0
1.6488e+07,0
1.64916e+07,0
1.64952e+07,0
1.64988e+07,0
1.65024e+07,0
1.6506e+07,0
1.65096e+07,0
1.65132e+07,0
1.65168e+07,0
1.65204e+07,0
1.6524e+07,0
1.65276e+07,0
1.65312e+07,0
1.65348e+07,0
1.65384e+07,0
1.6542e+07,0
1.65456e+07,0
1.65492e+07,0
1.65528e+07,0
1.65564e+07,0
1.656e+07,0
1.65636e+07,0
1.65672e+07,0
1.65708e+07,0
1.65744e+07,0
1.6578e+07,0
1.65816e+07,0
1.65852e+07,0
1.65888e+07,0
1.65924e+07,0
1.6596e+07,0
1.65996e+07,0
1.66032e+07,0
1.66068e+07,0
1.66104e+07,0
1.6614e+07,0
1.66176e+07,0
1.66212e+07,0
1.66248e+07,0
1.66284e+07,0
1.6632e+07,0
1.66356e+07,0
1.66392e+07,0
1.66428e+07,0
1.66464e+07,0
1.665e+07,0
1.66536e+07,0
1.66572e+07,0
1.66608e+07,0
1.66644e+07,0
1.6668e+07,0
1.66716e+07,0
1.66752e+07,0
1.66788e+07,0
1.66824e+07,0
1.6686e+07,0
1.66896e+07,0
1.66932e+07,0
1.66968e+07,0
1.67004e+07,0
1.6704e+07,0
1.67076e+07,0
1.67112e+07,0
1.67148e+07,0
1.67184e+07,0
1.6722e+07,0
1.67256e+07,0
1.67292e+07,0
1.67328e+07,0
1.67364e+07,0
1.674e+07,0
1.67436e+07,0
1.67472e+07,0
1.67508e+07,0
1.67544e+07,0
1.6758e+07,0
1.67616e+07,0
1.67652e+07,0
1.67688e+07,0
1.67724e+07,0
1.6776e+07,0
1.67796e+07,0
1.67832e+07,0
1.67868e+07,0
1.67904e+07,0
1.6794e+07,0
1.67976e+07,0
1.68012e+07,0
1.68048e+07,0
1.68084e+07,0
1.6812e+07,0
1.68156e+07,0
1.68192e+07,0
1.68228e+07,0
1.68264e+07,0
1.683e+07,0
1.68336e+07,0
1.68372e+07,0
1.68408e+07,0
1.68444e+07,0
1.6848e+07,0
1.68516e+07,0
1.68552e+07,0
1.68588e+07,0
1.68624e+07,0
1.6866e+07,0
1.68696e+07,0
1.68732e+07,0
1.68768e+07,0
1.68804e+07,0
1.6884e+07,0
1.68876e+07,0
1.68912e+07,0
1.68948e+07,0
1.68984e+07,0
1.6902e+07,0
1.69056e+07,0
1.69092e+07,0
1.69128e+07,0
1.69164e+07,0
1.692e+07,0
1.69236e+07,0
1.69272e+07,0
1.69308e+07,0
1.69344e+07,0
1.6938e+07,0
1.69416e+07,0
1.69452e+07,0
1.69488e+07,0
1.69524e+07,0
1.6956e+07,0
1.69596e+07,0
1.69632e+07,0
1.69668e+07,0
1.69704e+07,0
1.6974e+07,0
1.69776e+07,0
1.69812e+07,0
1.69848e+07,0
1.69884e+07,0
1.6992e+07,0
1.69956e+07,0
1.69992e+07,0
1.70028e+07,0
1.70064e+07,0
1.701e+07,0
1.70136e+07,0
1.70172e+07,0
1.70208e+07,0
1.70244e+07,0
