Time,sFH_FMU_UFH.mFlow_DHW,sFH_FMU_UFH.TDem_DHW
1269000,286.15,0.01
1269900,283.15,0
1270800,283.15,0
1271700,283.15,0
1272600,283.15,0
1273500,283.15,0
1274400,292,0.01
1275300,285.15,0.003333333
1276200,285.15,0.003333333
1277100,283.15,0
1278000,286.15,0.01
1278900,283.15,0
1279800,283.15,0
1280700,283.15,0
1281600,283.15,0
1282500,283.15,0
1283400,295.15,0.017777779
1284300,283.15,0
1285200,283.15,0
1286100,286.15,0.01
1287000,297.15,0.046666667
1287900,283.15,0
1288800,283.15,0
1289700,283.15,0
1290600,283.15,0
1291500,283.15,0
1292400,283.15,0
1293300,283.15,0
1294200,283.15,0
1295100,283.15,0
1296000,283.15,0
1296900,283.15,0
1297800,283.15,0
1298700,283.15,0
1299600,283.15,0
1300500,283.15,0
1301400,283.15,0
1302300,283.15,0
1303200,283.15,0
1304100,283.15,0
1305000,283.15,0
1305900,283.15,0
1306800,283.15,0
1307700,283.15,0
1308600,283.15,0
1309500,283.15,0
1310400,283.15,0
1311300,283.15,0
1312200,283.15,0
1313100,283.15,0
1314000,283.15,0
1314900,283.15,0
1315800,283.15,0
1316700,283.15,0
1317600,283.15,0
1318500,283.15,0
1319400,283.15,0
1320300,283.15,0
1321200,300.15,0.056666667
1322100,283.15,0
1323000,286.15,0.01
1323900,283.15,0
1324800,286.15,0.01
1325700,286.15,0.01
1326600,286.15,0.01
1327500,286.15,0.01
1328400,286.15,0.01
1329300,283.15,0
1330200,286.15,0.01
1331100,283.15,0
1332000,283.15,0
1332900,283.15,0
1333800,285.15,0.003333333
1334700,283.15,0
1335600,283.15,0
1336500,283.15,0
1337400,286.15,0.01
1338300,286.15,0.01
1339200,283.15,0
1340100,283.15,0
1341000,283.15,0
1341900,289.15,0.008888889
1342800,283.15,0
1343700,283.15,0
1344600,283.15,0
1345500,283.15,0
1346400,283.15,0
1347300,283.15,0
1348200,305,0.01
1349100,283.15,0
1350000,283.15,0
1350900,283.15,0
1351800,286.15,0.01
1352700,283.15,0
1353600,283.15,0
1354500,283.15,0
1355400,286.15,0.01
1356300,283.15,0
1357200,283.15,0
1358100,283.15,0
1359000,283.15,0
1359900,283.15,0
1360800,286.15,0.01
1361700,285.15,0.003333333
1362600,285.15,0.003333333
1363500,283.15,0
1364400,286.15,0.01
1365300,283.15,0
1366200,283.15,0
1367100,283.15,0
1368000,283.15,0
1368900,283.15,0
1369800,295.15,0.017777779
1370700,283.15,0
1371600,283.15,0
1372500,286.15,0.01
1373400,328.15,0.046666667
1374300,283.15,0
1375200,283.15,0
1376100,283.15,0
1377000,283.15,0
1377900,283.15,0
1378800,283.15,0
1379700,283.15,0
1380600,283.15,0
1381500,283.15,0
1382400,283.15,0
1383300,283.15,0
1384200,283.15,0
1385100,283.15,0
1386000,283.15,0
1386900,283.15,0
1387800,283.15,0
1388700,283.15,0
1389600,283.15,0
1390500,283.15,0
1391400,283.15,0
1392300,283.15,0
1393200,283.15,0
1394100,283.15,0
1395000,283.15,0
1395900,283.15,0
1396800,283.15,0
1397700,283.15,0
1398600,283.15,0
1399500,283.15,0
1400400,283.15,0
1401300,283.15,0
1402200,283.15,0
1403100,283.15,0
1404000,283.15,0
1404900,283.15,0
1405800,283.15,0
1406700,283.15,0
1407600,300.15,0.056666667
1408500,283.15,0
1409400,286.15,0.01
1410300,283.15,0
1411200,286.15,0.01
1412100,286.15,0.01
1413000,286.15,0.01
1413900,286.15,0.01
1414800,286.15,0.01
1415700,283.15,0
1416600,286.15,0.01
1417500,283.15,0
1418400,283.15,0
1419300,283.15,0
1420200,285.15,0.003333333
1421100,283.15,0
1422000,283.15,0
1422900,283.15,0
1423800,286.15,0.01
1424700,286.15,0.01
1425600,283.15,0
1426500,283.15,0
1427400,283.15,0
1428300,328.15,0.008888889
1429200,283.15,0
1430100,283.15,0
1431000,283.15,0
1431900,283.15,0
1432800,283.15,0
1433700,283.15,0
1434600,286.15,0.01
1435500,283.15,0
1436400,283.15,0
1437300,283.15,0
1438200,286.15,0.01
1439100,283.15,0
1440000,283.15,0
1440900,283.15,0
1441800,286.15,0.01
1442700,283.15,0
1443600,283.15,0
1444500,283.15,0
1445400,283.15,0
1446300,283.15,0
1447200,286.15,0.01
1448100,285.15,0.003333333
1449000,318.15,0.003333333
1449900,283.15,0
1450800,286.15,0.01
1451700,283.15,0
1452600,283.15,0
1453500,283.15,0
1454400,283.15,0
1455300,283.15,0
1456200,328.15,0.017777779
1457100,283.15,0
1458000,283.15,0
1458900,286.15,0.01
1459800,297.15,0.046666667
1460700,283.15,0
1461600,283.15,0
1462500,283.15,0
1463400,283.15,0
1464300,283.15,0
1465200,283.15,0
1466100,283.15,0
1467000,283.15,0
1467900,283.15,0
1468800,283.15,0
1469700,283.15,0
1470600,283.15,0
1471500,283.15,0
1472400,283.15,0
1473300,283.15,0
1474200,283.15,0
1475100,283.15,0
1476000,283.15,0
1476900,283.15,0
1477800,283.15,0
1478700,283.15,0
1479600,283.15,0
1480500,283.15,0
1481400,283.15,0
1482300,283.15,0
1483200,283.15,0
1484100,283.15,0
1485000,283.15,0
1485900,283.15,0
1486800,283.15,0
1487700,283.15,0
1488600,283.15,0
1489500,283.15,0
1490400,283.15,0
1491300,283.15,0
1492200,283.15,0
1493100,283.15,0
1494000,300.15,0.056666667
1494900,283.15,0
1495800,286.15,0.01
1496700,283.15,0
1497600,286.15,0.01
1498500,286.15,0.01
1499400,286.15,0.01
1500300,286.15,0.01
1501200,286.15,0.01
1502100,283.15,0
1503000,286.15,0.01
1503900,283.15,0
1504800,283.15,0
1505700,283.15,0
1506600,285.15,0.003333333
1507500,283.15,0
1508400,283.15,0
1509300,283.15,0
1510200,286.15,0.01
1511100,286.15,0.01
1512000,283.15,0
1512900,283.15,0
1513800,283.15,0
1514700,289.15,0.008888889
1515600,283.15,0
1516500,283.15,0
1517400,283.15,0
1518300,283.15,0
1519200,283.15,0
1520100,283.15,0
1521000,286.15,0.01
1521900,283.15,0
1522800,283.15,0
1523700,283.15,0
1524600,286.15,0.01
1525500,283.15,0
1526400,283.15,0
1527300,283.15,0
1528200,286.15,0.01
1529100,283.15,0
1530000,283.15,0
1530900,283.15,0
1531800,283.15,0
1532700,283.15,0
1533600,286.15,0.01
1534500,285.15,0.003333333
1535400,285.15,0.003333333
1536300,283.15,0
1537200,286.15,0.01
1538100,283.15,0
1539000,283.15,0
1539900,283.15,0
1540800,283.15,0
1541700,283.15,0
1542600,295.15,0.017777779
1543500,283.15,0
1544400,283.15,0
1545300,286.15,0.01
1546200,297.15,0.046666667
1547100,283.15,0
1548000,283.15,0
1548900,283.15,0
1549800,283.15,0
1550700,283.15,0
1551600,283.15,0
1552500,283.15,0
1553400,283.15,0
1554300,283.15,0
1555200,283.15,0
1556100,283.15,0
1557000,283.15,0
1557900,283.15,0
1558800,283.15,0
1559700,283.15,0
1560600,283.15,0
1561500,283.15,0
1562400,283.15,0
1563300,283.15,0
1564200,283.15,0
1565100,283.15,0
1566000,283.15,0
1566900,283.15,0
1567800,283.15,0
1568700,283.15,0
1569600,283.15,0
1570500,283.15,0
1571400,283.15,0
1572300,283.15,0
1573200,283.15,0
1574100,283.15,0
1575000,283.15,0
1575900,283.15,0
1576800,283.15,0
1577700,283.15,0
1578600,283.15,0
1579500,283.15,0
1580400,300.15,0.056666667
1581300,283.15,0
1582200,286.15,0.01
1583100,283.15,0
1584000,286.15,0.01
1584900,286.15,0.01
1585800,286.15,0.01
1586700,286.15,0.01
1587600,286.15,0.01
1588500,283.15,0
1589400,286.15,0.01
1590300,283.15,0
1591200,283.15,0
1592100,283.15,0
1593000,285.15,0.003333333
1593900,283.15,0
1594800,283.15,0
1595700,283.15,0
1596600,286.15,0.01
1597500,328.15,0.01
1598400,283.15,0
1599300,283.15,0
1600200,283.15,0
1601100,289.15,0.008888889
1602000,283.15,0
1602900,283.15,0
1603800,283.15,0
1604700,283.15,0
1605600,283.15,0
1606500,283.15,0
1607400,286.15,0.01
1608300,283.15,0
1609200,283.15,0
1610100,283.15,0
1611000,286.15,0.01
1611900,283.15,0
1612800,283.15,0
1613700,283.15,0
1614600,286.15,0.01
1615500,283.15,0
1616400,283.15,0
1617300,283.15,0
1618200,283.15,0
1619100,283.15,0
1620000,286.15,0.01
1620900,285.15,0.003333333
1621800,285.15,0.003333333
1622700,283.15,0
1623600,286.15,0.01
1624500,283.15,0
1625400,283.15,0
1626300,283.15,0
1627200,283.15,0
1628100,283.15,0
1629000,295.15,0.017777779
1629900,283.15,0
1630800,283.15,0
1631700,286.15,0.01
1632600,297.15,0.046666667
1633500,283.15,0
1634400,283.15,0
1635300,283.15,0
1636200,283.15,0
1637100,283.15,0
1638000,283.15,0
1638900,283.15,0
1639800,283.15,0
1640700,283.15,0
1641600,283.15,0
1642500,283.15,0
1643400,283.15,0
1644300,283.15,0
1645200,283.15,0
1646100,283.15,0
1647000,283.15,0
1647900,283.15,0
1648800,283.15,0
1649700,283.15,0
1650600,283.15,0
1651500,283.15,0
1652400,283.15,0
1653300,283.15,0
1654200,283.15,0
1655100,283.15,0
1656000,283.15,0
1656900,283.15,0
1657800,283.15,0
1658700,283.15,0
1659600,283.15,0
1660500,283.15,0
1661400,283.15,0
1662300,283.15,0
1663200,283.15,0
1664100,283.15,0
1665000,283.15,0
1665900,283.15,0
1666800,300.15,0.056666667
1667700,283.15,0
1668600,286.15,0.01
1669500,283.15,0
1670400,286.15,0.01
1671300,286.15,0.01
1672200,286.15,0.01
1673100,286.15,0.01
1674000,286.15,0.01
1674900,283.15,0
1675800,286.15,0.01
1676700,283.15,0
1677600,283.15,0
1678500,283.15,0
1679400,285.15,0.003333333
1680300,283.15,0
1681200,283.15,0
1682100,283.15,0
1683000,286.15,0.01
1683900,328.15,0.01
1684800,312.15,0
1685700,328.15,0
1686600,283.15,0
1687500,289.15,0.008888889
1688400,283.15,0
1689300,283.15,0
1690200,283.15,0
1691100,283.15,0
1692000,283.15,0
1692900,283.15,0
1693800,286.15,0.01
1694700,283.15,0
1695600,283.15,0
1696500,283.15,0
1697400,286.15,0.01
1698300,283.15,0
1699200,283.15,0
1700100,283.15,0
1701000,286.15,0.01
1701900,283.15,0
1702800,283.15,0
1703700,283.15,0
1704600,283.15,0
1705500,283.15,0
1706400,286.15,0.01
1707300,285.15,0.003333333
1708200,285.15,0.003333333
1709100,283.15,0
1710000,286.15,0.01
1710900,283.15,0
1711800,283.15,0
1712700,283.15,0
1713600,283.15,0
1714500,283.15,0
1715400,328.15,0.017777779
1716300,283.15,0
1717200,283.15,0
1718100,286.15,0.01
1719000,297.15,0.046666667
1719900,283.15,0
1720800,283.15,0
1721700,283.15,0
1722600,283.15,0
1723500,283.15,0
1724400,283.15,0
1725300,283.15,0
1726200,283.15,0
1727100,283.15,0
1728000,283.15,0
1728900,283.15,0
1729800,283.15,0
1730700,283.15,0
1731600,283.15,0
1732500,283.15,0
1733400,283.15,0
1734300,283.15,0
1735200,283.15,0
1736100,283.15,0
1737000,283.15,0
1737900,283.15,0
1738800,283.15,0
1739700,283.15,0
1740600,283.15,0
1741500,283.15,0
1742400,283.15,0
1743300,283.15,0
1744200,283.15,0
1745100,283.15,0
1746000,283.15,0
1746900,283.15,0
1747800,283.15,0
1748700,283.15,0
1749600,283.15,0
1750500,283.15,0
1751400,283.15,0
1752300,283.15,0
1753200,300.15,0.056666667
1754100,283.15,0
1755000,286.15,0.01
1755900,283.15,0
1756800,286.15,0.01
1757700,286.15,0.01
1758600,286.15,0.01
1759500,286.15,0.01
1760400,286.15,0.01
1761300,283.15,0
1762200,286.15,0.01
1763100,283.15,0
1764000,283.15,0
1764900,283.15,0
1765800,285.15,0.003333333
1766700,283.15,0
1767600,283.15,0
1768500,283.15,0
1769400,286.15,0.01
1770300,286.15,0.01
1771200,283.15,0
1772100,283.15,0
1773000,283.15,0
1773900,328.15,0.008888889
1774800,283.15,0
1775700,283.15,0
1776600,283.15,0
1777500,283.15,0
1778400,283.15,0
1779300,283.15,0
1780200,286.15,0.01
1781100,283.15,0
1782000,283.15,0
1782900,283.15,0
1783800,286.15,0.01
1784700,283.15,0
1785600,283.15,0
1786500,283.15,0
1787400,286.15,0.01
1788300,283.15,0
1789200,283.15,0
1790100,283.15,0
1791000,283.15,0
1791900,283.15,0
1792800,295,0.01
1793700,285.15,0.003333333
1794600,285.15,0.003333333
1795500,283.15,0
1796400,286.15,0.01
1797300,283.15,0
1798200,283.15,0
1799100,283.15,0
1800000,283.15,0
1800900,283.15,0
1801800,295.15,0.017777779
1802700,283.15,0
1803600,283.15,0
1804500,286.15,0.01
1805400,297.15,0.046666667
1806300,283.15,0
1807200,283.15,0
1808100,283.15,0
1809000,283.15,0
1809900,283.15,0
1810800,283.15,0
1811700,283.15,0
1812600,283.15,0
1813500,283.15,0
1814400,283.15,0
1815300,283.15,0
1816200,283.15,0
1817100,283.15,0
1818000,283.15,0
1818900,283.15,0
1819800,283.15,0
1820700,283.15,0
1821600,283.15,0
1822500,283.15,0
1823400,283.15,0
1824300,283.15,0
1825200,283.15,0
1826100,283.15,0
1827000,283.15,0
1827900,283.15,0
1828800,283.15,0
1829700,283.15,0
1830600,283.15,0
1831500,283.15,0
1832400,283.15,0
1833300,283.15,0
1834200,283.15,0
1835100,283.15,0
1836000,283.15,0
1836900,283.15,0
1837800,283.15,0
1838700,283.15,0
1839600,328.15,0.056666667
1840500,283.15,0
1841400,286.15,0.01
1842300,283.15,0
1843200,286.15,0.01
1844100,286.15,0.01
1845000,286.15,0.01
1845900,286.15,0.01
1846800,286.15,0.01
1847700,283.15,0
1848600,286.15,0.01
1849500,283.15,0
1850400,283.15,0
1851300,283.15,0
1852200,285.15,0.003333333
1853100,283.15,0
1854000,283.15,0
1854900,283.15,0
1855800,286.15,0.01
1856700,286.15,0.01
1857600,283.15,0
1858500,283.15,0
1859400,283.15,0
1860300,289.15,0.008888889
1861200,283.15,0
1862100,283.15,0
1863000,283.15,0
1863900,283.15,0
1864800,283.15,0
1865700,283.15,0
1866600,286.15,0.01
1867500,283.15,0
1868400,283.15,0
1869300,283.15,0
1870200,286.15,0.01
1871100,283.15,0
1872000,283.15,0
1872900,283.15,0
1873800,286.15,0.01
1874700,283.15,0
1875600,283.15,0
1876500,283.15,0
1877400,283.15,0
1878300,283.15,0
1879200,292,0.01
1880100,285.15,0.003333333
1881000,285.15,0.003333333
1881900,283.15,0
1882800,286.15,0.01
1883700,283.15,0
1884600,283.15,0
1885500,283.15,0
1886400,283.15,0
1887300,283.15,0
1888200,295.15,0.017777779
1889100,283.15,0
1890000,283.15,0
1890900,286.15,0.01
1891800,297.15,0.046666667
1892700,283.15,0
1893600,283.15,0
1894500,283.15,0
1895400,283.15,0
1896300,283.15,0
1897200,283.15,0
1898100,283.15,0
1899000,283.15,0
1899900,283.15,0
1900800,283.15,0
1901700,283.15,0
1902600,283.15,0
1903500,283.15,0
1904400,283.15,0
1905300,283.15,0
1906200,283.15,0
1907100,283.15,0
1908000,283.15,0
1908900,283.15,0
1909800,283.15,0
1910700,283.15,0
1911600,283.15,0
1912500,283.15,0
1913400,283.15,0
1914300,283.15,0
1915200,283.15,0
1916100,283.15,0
1917000,283.15,0
1917900,283.15,0
1918800,283.15,0
1919700,283.15,0
1920600,283.15,0
1921500,283.15,0
1922400,283.15,0
1923300,283.15,0
1924200,283.15,0
1925100,283.15,0
1926000,300.15,0.056666667
1926900,283.15,0
1927800,286.15,0.01
1928700,283.15,0
1929600,286.15,0.01
1930500,286.15,0.01
1931400,286.15,0.01
1932300,286.15,0.01
1933200,286.15,0.01
1934100,283.15,0
1935000,286.15,0.01
1935900,283.15,0
1936800,283.15,0
1937700,283.15,0
1938600,285.15,0.003333333
1939500,283.15,0
1940400,283.15,0
1941300,283.15,0
1942200,286.15,0.01
1943100,286.15,0.01
1944000,283.15,0
1944900,283.15,0
1945800,283.15,0
1946700,289.15,0.008888889
1947600,283.15,0
1948500,283.15,0
1949400,283.15,0
1950300,283.15,0
1951200,283.15,0
1952100,283.15,0
1953000,305,0.01
1953900,283.15,0
1954800,283.15,0
1955700,283.15,0
1956600,286.15,0.01
1957500,283.15,0
1958400,283.15,0
1959300,283.15,0
1960200,286.15,0.01
1961100,283.15,0
1962000,283.15,0
1962900,283.15,0
1963800,283.15,0
1964700,283.15,0
1965600,286.15,0.01
1966500,285.15,0.003333333
1967400,285.15,0.003333333
1968300,283.15,0
1969200,286.15,0.01
1970100,283.15,0
1971000,283.15,0
1971900,283.15,0
1972800,283.15,0
1973700,283.15,0
1974600,295.15,0.017777779
1975500,283.15,0
1976400,283.15,0
1977300,286.15,0.01
1978200,328.15,0.046666667
1979100,283.15,0
1980000,283.15,0
1980900,283.15,0
1981800,283.15,0
1982700,283.15,0
1983600,283.15,0
1984500,283.15,0
1985400,283.15,0
1986300,283.15,0
1987200,283.15,0
1988100,283.15,0
1989000,283.15,0
1989900,283.15,0
1990800,283.15,0
1991700,283.15,0
1992600,283.15,0
1993500,283.15,0
1994400,283.15,0
1995300,283.15,0
1996200,283.15,0
1997100,283.15,0
1998000,283.15,0
1998900,283.15,0
1999800,283.15,0
2000700,283.15,0
2001600,283.15,0
2002500,283.15,0
2003400,283.15,0
2004300,283.15,0
2005200,283.15,0
2006100,283.15,0
2007000,283.15,0
2007900,283.15,0
2008800,283.15,0
2009700,283.15,0
2010600,283.15,0
2011500,283.15,0
2012400,300.15,0.056666667
2013300,283.15,0
2014200,286.15,0.01
2015100,283.15,0
2016000,286.15,0.01
2016900,286.15,0.01
2017800,286.15,0.01
2018700,286.15,0.01
2019600,286.15,0.01
2020500,283.15,0
2021400,286.15,0.01
2022300,283.15,0
2023200,283.15,0
2024100,283.15,0
2025000,285.15,0.003333333
2025900,283.15,0
2026800,283.15,0
2027700,283.15,0
2028600,286.15,0.01
2029500,286.15,0.01
2030400,283.15,0
2031300,283.15,0
2032200,283.15,0
2033100,328.15,0.008888889
2034000,283.15,0
2034900,283.15,0
2035800,283.15,0
2036700,283.15,0
2037600,283.15,0
2038500,283.15,0
2039400,286.15,0.01
2040300,283.15,0
2041200,283.15,0
2042100,283.15,0
2043000,286.15,0.01
2043900,283.15,0
2044800,283.15,0
2045700,283.15,0
2046600,286.15,0.01
2047500,283.15,0
2048400,283.15,0
2049300,283.15,0
2050200,283.15,0
2051100,283.15,0
2052000,286.15,0.01
2052900,285.15,0.003333333
2053800,318.15,0.003333333
2054700,283.15,0
2055600,286.15,0.01
2056500,283.15,0
2057400,283.15,0
2058300,283.15,0
2059200,283.15,0
2060100,283.15,0
2061000,328.15,0.017777779
2061900,283.15,0
2062800,283.15,0
2063700,286.15,0.01
2064600,297.15,0.046666667
2065500,283.15,0
2066400,283.15,0
2067300,283.15,0
2068200,283.15,0
2069100,283.15,0
2070000,283.15,0
2070900,283.15,0
2071800,283.15,0
2072700,283.15,0
2073600,283.15,0
2074500,283.15,0
2075400,283.15,0
2076300,283.15,0
2077200,283.15,0
2078100,283.15,0
2079000,283.15,0
2079900,283.15,0
2080800,283.15,0
2081700,283.15,0
2082600,283.15,0
2083500,283.15,0
2084400,283.15,0
2085300,283.15,0
2086200,283.15,0
2087100,283.15,0
2088000,283.15,0
2088900,283.15,0
2089800,283.15,0
2090700,283.15,0
2091600,283.15,0
2092500,283.15,0
2093400,283.15,0
2094300,283.15,0
2095200,283.15,0
2096100,283.15,0
2097000,283.15,0
2097900,283.15,0
2098800,300.15,0.056666667
2099700,283.15,0
2100600,286.15,0.01
2101500,283.15,0
2102400,286.15,0.01
2103300,286.15,0.01
2104200,286.15,0.01
2105100,286.15,0.01
2106000,286.15,0.01
2106900,283.15,0
2107800,286.15,0.01
2108700,283.15,0
2109600,283.15,0
2110500,283.15,0
2111400,285.15,0.003333333
2112300,283.15,0
2113200,283.15,0
2114100,283.15,0
2115000,286.15,0.01
2115900,286.15,0.01
2116800,283.15,0
2117700,283.15,0
2118600,283.15,0
2119500,289.15,0.008888889
2120400,283.15,0
2121300,283.15,0
2122200,283.15,0
2123100,283.15,0
2124000,283.15,0
2124900,283.15,0
2125800,286.15,0.01
2126700,283.15,0
2127600,283.15,0
2128500,283.15,0
2129400,286.15,0.01
2130300,283.15,0
2131200,283.15,0
2132100,283.15,0
2133000,286.15,0.01
2133900,283.15,0
2134800,283.15,0
2135700,283.15,0
2136600,283.15,0
2137500,283.15,0
2138400,286.15,0.01
2139300,285.15,0.003333333
2140200,285.15,0.003333333
2141100,283.15,0
2142000,286.15,0.01
2142900,283.15,0
2143800,283.15,0
2144700,283.15,0
2145600,283.15,0
2146500,283.15,0
2147400,295.15,0.017777779
2148300,283.15,0
2149200,283.15,0
2150100,286.15,0.01
2151000,297.15,0.046666667
2151900,283.15,0
2152800,283.15,0
2153700,283.15,0
2154600,283.15,0
2155500,283.15,0
2156400,283.15,0
2157300,283.15,0
2158200,283.15,0
2159100,283.15,0
2160000,283.15,0
2160900,283.15,0
2161800,283.15,0
2162700,283.15,0
2163600,283.15,0
2164500,283.15,0
2165400,283.15,0
2166300,283.15,0
2167200,283.15,0
2168100,283.15,0
2169000,283.15,0
2169900,283.15,0
2170800,283.15,0
2171700,283.15,0
2172600,283.15,0
2173500,283.15,0
2174400,283.15,0
2175300,283.15,0
2176200,283.15,0
2177100,283.15,0
2178000,283.15,0
2178900,283.15,0
2179800,283.15,0
2180700,283.15,0
2181600,283.15,0
2182500,283.15,0
2183400,283.15,0
2184300,283.15,0
2185200,300.15,0.056666667
2186100,283.15,0
2187000,286.15,0.01
2187900,283.15,0
2188800,286.15,0.01
2189700,286.15,0.01
2190600,286.15,0.01
2191500,286.15,0.01
2192400,286.15,0.01
2193300,283.15,0
2194200,286.15,0.01
2195100,283.15,0
2196000,283.15,0
2196900,283.15,0
2197800,285.15,0.003333333
2198700,283.15,0
2199600,283.15,0
2200500,283.15,0
2201400,286.15,0.01
2202300,328.15,0.01
2203200,283.15,0
2204100,283.15,0
2205000,283.15,0
2205900,289.15,0.008888889
2206800,283.15,0
2207700,283.15,0
2208600,283.15,0
2209500,283.15,0
2210400,283.15,0
2211300,283.15,0
2212200,286.15,0.01
2213100,283.15,0
2214000,283.15,0
2214900,283.15,0
2215800,286.15,0.01
2216700,283.15,0
2217600,283.15,0
2218500,283.15,0
2219400,286.15,0.01
2220300,283.15,0
2221200,283.15,0
2222100,283.15,0
2223000,283.15,0
2223900,283.15,0
2224800,286.15,0.01
2225700,285.15,0.003333333
2226600,285.15,0.003333333
2227500,283.15,0
2228400,286.15,0.01
2229300,283.15,0
2230200,283.15,0
2231100,283.15,0
2232000,283.15,0
2232900,283.15,0
2233800,295.15,0.017777779
2234700,283.15,0
2235600,283.15,0
2236500,286.15,0.01
2237400,297.15,0.046666667
2238300,283.15,0
2239200,283.15,0
2240100,283.15,0
2241000,283.15,0
2241900,283.15,0
2242800,283.15,0
2243700,283.15,0
2244600,283.15,0
2245500,283.15,0
2246400,283.15,0
2247300,283.15,0
2248200,283.15,0
2249100,283.15,0
2250000,283.15,0
2250900,283.15,0
2251800,283.15,0
2252700,283.15,0
2253600,283.15,0
2254500,283.15,0
2255400,283.15,0
2256300,283.15,0
2257200,283.15,0
2258100,283.15,0
2259000,283.15,0
2259900,283.15,0
2260800,283.15,0
2261700,283.15,0
2262600,283.15,0
2263500,283.15,0
2264400,283.15,0
2265300,283.15,0
2266200,283.15,0
2267100,283.15,0
2268000,283.15,0
2268900,283.15,0
2269800,283.15,0
2270700,283.15,0
2271600,300.15,0.056666667
2272500,283.15,0
2273400,286.15,0.01
2274300,283.15,0
2275200,286.15,0.01
2276100,286.15,0.01
2277000,286.15,0.01
2277900,286.15,0.01
2278800,286.15,0.01
2279700,283.15,0
2280600,286.15,0.01
2281500,283.15,0
2282400,283.15,0
2283300,283.15,0
2284200,285.15,0.003333333
2285100,283.15,0
2286000,283.15,0
